"","F1T1","F2T1","F3T1","F4T1","F5T1","S1T1","S2T1","S3T1","S4T1","S5T1","S6T1","S7T1","M1T1","M2T1","M3T1","M4T1","M5T1","M6T1","M7T1","M8T1","M9T1","M10T1","H1","H2","H3","H4","H5","H6","H7","H8"
"TYMP",NA,NA,NA,NA,NA,NA,NA,0.254700000437022,0.494400000019869,0.606300000291333,0.294299999594947,-0.0968999992899267,-0.551400000004956,0.0505000006900893,-0.0401000006606295,-0.339600000356976,0.154800000108808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANXA7",NA,NA,0.572899999534902,-0.822499998808334,NA,NA,NA,-0.42300000066873,-0.474300000345042,0.586499999955177,-0.383399999522072,-0.0284000000029119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSMB1",0.348600000116742,0.41789999999829,-0.0981999993630181,0.368800000327114,0.401800000047601,0.236800000144132,0.37310000055043,-0.0629000007477642,0.440200000237217,0.0952999998658833,0.15409999962766,0.189500000260283,NA,NA,NA,NA,NA,-0.277299999859667,0.238100000166248,-0.165699999961087,0.263699999528706,0.156599999608508,NA,NA,NA,NA,NA,NA,NA,NA
"LMNB1",NA,NA,-0.224700000280026,0.209000000555668,0.0601999995858595,0.217700000397029,0.478300000217987,NA,NA,NA,NA,NA,0.602499999802754,0.462400000441407,0.0863000004740425,-0.368099999814076,-0.385499999538449,0.00969999956172882,-0.0156000005216734,0.0849999994991695,1.67999999983859,-0.190899999584645,-0.967700001061943,-1.22739999838839,-1.08879999902308,-0.8514999989148,-1.5416999986926,-0.934400001058871,-1.53289999883613,-1.57539999810923
"PZP",0.228200000393443,-0.410700000277303,0.207000000603884,-0.636399999525083,-0.134899999370251,-0.513700000689379,-0.102799999887569,-0.168300000728645,0.361099999929282,-0.564500000874603,-0.40890000033655,0.156699999838552,-0.342700000567729,0.327899999455293,0.350599999520628,1.02659999978563,-0.248100000471209,0.977600000311563,-0.37349999991115,-0.182699999688832,0.212299999430934,0.198299999712461,-0.0810999996041642,-0.588399999170392,0.0744999998729288,1.09590000028002,0.766899999710074,-0.547200000689155,-0.0116999998223039,-0.0436000002561023
"OGN",-0.329100000125117,-0.301199999480187,0.352099999701765,-0.495999999673908,-0.0772999999368954,0.140200000065146,0.75649999967771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAST",-0.0724999994957924,0.610199999923774,-0.26720000027723,-0.136399999552967,NA,NA,NA,-0.412200000077537,0.271100000236003,-0.397399999560177,-0.690599999066062,-1.00539999927333,0.336299999616565,-0.109999999829308,-0.10770000062009,-0.0757000000156311,-0.151200000368427,0.540200000315029,0.153899999704025,-0.00659999990720316,-0.34150000069208,-0.0123000007003983,NA,NA,NA,NA,NA,NA,NA,NA
"C4BPB",0.119800000628176,0.51989999974165,0.00230000001570408,0.415900000454153,0.21050000005382,0.263100000079374,0.578500000461478,0.706999999733271,0.343999999977489,0.0185000001095533,0.102500000634179,-0.0452000002200882,0.0634000006167287,0.0597000003914781,0.149600000349724,0.245199999911982,-0.0272000002460357,-1.58019999945998,-1.29370000004119,-1.77250000127183,-1.32200000060011,-1.41819999960141,-0.499700000401951,-0.49560000010111,-0.778399999880632,-0.623000000810849,-0.818300000095859,-0.696999999777226,-0.120599999855263,-0.717100000936369
"COL5A1",-0.481899999144451,0.371200000351187,NA,NA,NA,NA,NA,0.0190999997015792,0.534499999523106,-0.199299999261247,-0.0877999996127454,0.0209000000426951,NA,NA,NA,NA,NA,-0.473799999217046,-0.64970000034997,-0.795199999519715,-0.394200000791265,-0.554499999772975,NA,NA,NA,NA,NA,NA,NA,NA
"CSRP1",NA,NA,NA,NA,0.596500000007787,0.605500000318912,0.261300000475468,-0.179800000639983,0.0826000003929587,0.386000000117939,0.175000000247744,0.12500000044285,0.15009999970291,0.341500000247451,-0.0878999998011819,0.255200000048067,0.0484000003735975,0.327099999919951,0.0891000002072302,0.266000000122164,0.56610000001283,0.169000000284082,NA,NA,NA,NA,NA,NA,NA,NA
"FLNA",-0.0460000003375475,-0.41030000066254,0.103300000277266,0.202800000625445,0.303399999425398,0.646500000016172,-0.162499999508568,0.80359999971162,0.182700000343158,-0.0452000002200882,-0.109600000419153,-0.441099999615673,-0.318299999659343,0.281799999754818,0.0318000003621496,0.717299999568581,0.120499999466222,0.412699999521683,0.173799999944706,0.292500000474194,0.242700000468523,0.391600000207631,NA,NA,NA,NA,NA,NA,NA,NA
"PCMT1",0.168700000186846,0.0331000004545984,0.256399999617765,-0.0912000001164902,0.0456000006884765,0.126799999939248,0.0867000004558685,0.184400000446662,-0.221199999498445,0.211899999703769,-0.586899999597078,-0.166999999362924,0.260099999524814,0.313199999481883,-0.0259000005169439,0.42710000052046,0.0545000006229143,0.315700000028928,0.110099999334313,0.267999999722737,-0.0446000005890469,-0.00490000018706852,NA,NA,NA,NA,NA,NA,NA,NA
"TNXB",-0.226500000101443,-0.0993999996145256,-0.115899999228064,-0.63830000012275,-0.325500000282648,-0.187699999179894,-0.0775999996549143,-0.340200000863888,-0.27650000024805,0.0685999995976237,0.0691999993754404,0.378700000292686,0.238400000398486,0.217000000598125,-0.241200000411975,0.17530000030061,-0.0888000005573674,0.203199999653804,0.237400000463116,0.317600000064716,0.309200000483181,0.560200000422329,0.820099999639629,0.53069999966856,0.687299999948702,1.50250000022284,0.753700000000271,0.787499999620139,0.971099999983773,0.678399999772718
"UBA1",-0.358099999172584,-0.318899999566027,NA,NA,0.328300000118967,0.461699999500019,0.380100000319285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328899999993043,0.100699999402841,-0.284999999666895,-0.344399999722988,0.154899999484505,NA,NA,NA,NA,NA,NA,NA,NA
"GPX3",0.122999999554729,0.456800000025392,0.363799999917236,0.683700000300615,0.327400000137402,0.0648000004432758,-0.0429999996574673,0.238800000278372,0.121700000605537,0.204899999450859,0.347200000511559,0.00919999982500184,-0.0485000004002014,-0.0516999999912882,0.0785999994719332,0.0242000000535298,-0.172400000429938,-0.0167000001360367,0.0414000003165362,0.000600000285724183,0.0141000005015586,0.029799999742152,0.190600000216029,-0.338399999553252,-0.0895000006407867,-0.0406999996465561,-0.077100000280344,0.514800000181802,-0.170000000270363,-0.151999999669002
"NME2",-0.116800000639599,-0.0422999997394563,0.215299999907989,0.34679999956666,-0.0413999999772022,-0.153899999563942,-0.528100000835038,NA,NA,NA,NA,NA,0.0657999995673733,-0.100799999395792,0.478499999998243,0.172600000374233,0.377100000424084,0.42600000029928,0.282500000164088,0.25560000044593,0.601400000059213,0.637499999988854,NA,NA,NA,NA,NA,NA,NA,NA
"IGFBP4",0.149800000339365,0.444799999606261,-0.495400000203198,0.0378999993115072,0.318899999784508,0.449300000359686,0.580999999650496,0.360299999746348,0.268900000511153,0.159500000064391,0.562799999770446,0.854000000397351,-1.54760000072253,-0.969000001008612,-1.26220000077432,-1.19230000018072,-1.39010000037832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRKACB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021800000006136,-0.132500000387454,-0.323299999757229,-0.429899999541425,0.0479999996539697,NA,NA,NA,NA,NA,NA,NA,NA
"CPN2",-0.762200000065872,0.150899999385757,0.0451000005474468,0.259099999408149,0.278999999704301,0.0942999997537921,0.359799999678036,0.155300000233708,0.047599999669378,0.269699999916033,0.40400000010018,0.158199999534871,-0.18530000009254,0.426999999836219,-0.206900000626517,-0.0605000004798023,-0.116800000639599,-0.00820000056583393,0.463700000410998,0.176899999447593,0.333200000176759,0.0285000001860029,0.451000000061413,-0.0341000000475335,0.206599999992442,0.436200000386104,0.128399999431625,0.404299999690987,0.393799999657522,0.0820000001701918
"PROZ",-0.868799999766874,-0.24890000037707,0.253999999600003,0.480699999584824,-0.126100000066789,0.258999999721848,0.108400000605079,0.491100000221774,-0.06849999946463,0.138599999816329,-0.227099999614837,0.694500000251309,0.804199999954639,0.104999999386462,0.378299999883376,0.212499999424417,0.1936999997784,0.152700000280649,0.384599999928423,0.074600000348718,0.30260000004021,0.431999999636735,-0.984199998750371,-0.601799999589562,-0.210200000510704,-0.311800000300277,-0.267499999912742,-0.694400000174782,-0.423199999411734,-0.407400000859836
"MRC1",0.279099999496501,0.183300000443624,0.149899999690337,0.106399999628135,-0.0984999997005589,-0.112300000616413,0.0610000006501905,-0.500500000229045,0.839300000173993,0.189399999724501,0.44430000001485,-0.163199999767988,-0.463700000196159,0.461300000454029,-0.494199999498439,0.639700000396886,0.305500000229803,0.302300000521302,-0.129299999368919,-0.198499999177119,-0.0541999997342164,0.367499999917406,NA,NA,NA,NA,NA,NA,NA,NA
"IGHV1-2",-0.101099999334908,0.267000000000597,-0.879499999206688,0.272500000124371,0.00280000043139342,-0.169599999761248,-0.454100000449286,0.23590000012127,-0.475000000010848,-0.491300000275677,-0.805999998995863,-0.265499999274213,-0.394200000791265,-1.1655000001794,-0.451900000012019,-0.453399999190939,-1.3146000008292,-1.01459999933814,-2.12919999764417,-1.04279999941458,-1.15259999893549,-1.40720000124409,-1.49939999957121,-1.42610000166356,-0.0158999999956112,-1.33110000123442,-0.377700000929495,-0.407300000456196,-0.33710000052939,-1.18799999935825
"CES1",0.13290000043209,-0.286500000312106,-0.372499999961856,-0.196199999201454,0.694599999785421,0.106000000289819,0.172600000374233,NA,NA,NA,NA,NA,-0.104100000127868,-0.615999999656127,-0.53010000100622,-0.492300000656212,-0.0790000003607279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FBLN1",0.0188000004807813,-0.116599999419129,-0.0697999997983132,-0.296700000702783,0.437700000390443,0.204699999585318,0.28470000032669,-0.151599999854897,-0.18649999967364,0.165699999745893,0.269000000006242,0.477600000146946,0.303399999425398,0.175799999736739,-0.014899999365608,0.280100000133057,-0.184899999447857,-0.164400000338304,-0.586800000452118,-0.363499999355366,-0.255799999560137,-0.782200000059961,0.599000000117179,0.401199999806103,0.59730000032294,0.596900000292653,0.149200000434417,0.40860000028081,0.442399999847049,0.359699999554273
"PPIB",-0.342399999382618,-0.311800000300277,0.584799999865443,-0.37379999995282,0.490799999682824,0.0160999999974155,-0.281499999272086,-0.0263000004536187,-0.410099999303243,0.533399999975038,-0.456900000872268,-0.208800000517046,-0.598699999755143,0.214899999617889,0.097100000256966,-0.0259000005169439,0.365300000210141,0.358899999797336,0.395500000418268,0.102799999589517,-0.0946000003266134,0.749900000384702,NA,NA,NA,NA,NA,NA,NA,NA
"WARS1",0.086599999648334,0.395500000418268,0.45970000000259,0.682899999768996,0.299499999841432,-0.00499999975080365,0.0665000004856413,NA,NA,NA,NA,NA,0.0763999999876344,0.530500000024537,0.0644999997292048,-0.285400000810496,0.104999999386462,0.489500000440281,0.260900000281682,0.00660000052588224,0.0902000003799629,-0.147499999340328,NA,NA,NA,NA,NA,NA,NA,NA
"PTPRG",0.434399999980906,0.49680000041435,-0.384900000267909,-0.11169999951881,-0.341200000354872,-0.0896000005326126,-0.246500000432264,0.266799999590368,0.273699999857159,-0.0819000002161759,0.34780000038365,0.834599999831886,NA,NA,NA,NA,NA,-0.402100000652334,-0.198599999765052,0.273400000381991,-0.00869999967902359,-0.24170000080936,0.801999999938665,0.777000000389694,0.763399999717382,0.931199999714519,0.492300000444726,0.846800000030051,0.832899999807185,0.74670000002319
"CFL1",-0.0710000007539945,-0.462800000460806,0.497499999886694,-0.29070000046619,0.36679999992677,-0.0349000007202064,-0.161899999952349,0.589700000296104,-0.182699999688832,0.396799999939014,-0.213200000813318,0.0373999995515135,-0.0757000000156311,-0.00400000050933916,0.4888999998319,0.307600000437269,0.588800000072757,0.348900000236702,0.191599999848543,0.275200000423186,0.257000000172905,0.310599999879203,-1.53760000165274,-1.70500000147435,-1.68990000105527,-1.78099999801944,-1.49100000125163,-1.90829999798596,-1.75049999834323,-1.62999999847899
"LAMA2",-0.0137000005198749,0.135099999449801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GPT",0.60370000021652,0.222899999521023,NA,NA,0.346699999584141,0.280399999557219,-0.00470000014038969,0.374599999755564,-0.07349999996775,0.077600000584577,0.569400000001295,0.271699999927566,-0.0431999993857369,0.0747999996853005,-0.253200000565023,1.09620000006265,0.459800000241052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGFBP6",0.117400000647046,0.127500000241024,-0.456299999812028,0.135500000379097,0.0717000006157728,0.186300000219908,0.598599999604477,0.236600000490967,0.562400000293847,0.406100000309086,0.556700000177316,0.511499999854424,1.5670999998431,1.26950000005851,2.45909999989284,3.83510000046639,0.860600000130325,NA,NA,NA,NA,NA,0.13159999996293,0.145299999408172,-0.532100000902495,0.243699999881035,0.265600000186652,-0.147000000242528,-0.00480000031674915,0.133700000603932
"IGFBP5",-0.293799999191163,-0.237599999251818,-0.457600000978063,-0.8251999999426,-0.797900000341425,-0.78399999990774,-0.772999999352352,0.455100000319498,0.245799999820398,0.133000000542184,0.0331000004545984,0.402499999980589,-0.334699999233115,0.440499999827229,0.337000000176122,0.267900000382315,0.381799999634337,0.314800000443435,0.919299999945631,0.867699999820585,0.579400000416468,0.487300000180769,0.770899999940364,0.644600000216931,0.452199999844472,0.878300000141291,0.773400000144762,0.818000000151932,0.900200000246927,0.803899999622574
"TNC",-0.0551000006770041,0.0838000001016966,0.317800000425262,-0.318700000059604,0.227199999475906,0.0918000005722972,0.0411999993740247,-0.636099998986639,0.712499999924213,0.237100000281922,0.636799999841904,0.32320000031473,-0.462099999317337,-0.110399999595981,-1.38040000007018,-0.566200000791512,-0.461899999474177,0.533399999975038,0.203600000562698,-0.519599998986628,-0.327700000292305,0.210900000420548,-0.948500000070541,-0.304599999462403,-0.25090000062283,-0.295200000383282,-0.639700000253652,-0.336300000827917,-0.261899999175741,-0.486999999714779
"MYL9",NA,NA,0.345000000523864,0.173200000175816,0.181899999746826,-0.20989999923109,-0.371300000217288,0.00170000038283077,0.0601000006009224,0.217799999940039,-0.304699999690192,-0.0106999997554709,-0.171400000356871,0.419200000131836,0.173300000195678,0.501799999776262,0.836599999963495,1.17589999977732,1.12330000007216,1.20599999992493,1.09599999971518,0.966000000055794,NA,NA,NA,NA,NA,NA,NA,NA
"AZGP1",0.23169999987344,0.493500000443056,-0.180700000020422,0.317499999905572,0.234800000478295,0.442600000411878,0.37550000012868,0.433600000100279,0.783900000072338,0.213600000480995,0.271000000333863,0.335800000053534,-0.874200000323344,-0.840999999977481,-1.3271999997411,-1.29640000163988,-1.56980000004605,-1.81979999902778,-1.81850000095313,-1.60439999918758,-0.539499999188686,-1.69329999879362,-1.80320000016481,-1.57649999966085,-2.24389999805537,-1.81600000099905,-1.9493999999484,-1.90899999917838,-1.87339999911457,-2.01940000065392
"CTSS",NA,NA,NA,NA,NA,NA,NA,0.539599999583155,0.118100000190337,-0.278599999797112,0.336399999762664,0.35660000054301,NA,NA,NA,NA,NA,0.386799999602769,0.164300000249001,-0.625400000244436,-0.34899999940018,0.0906999994642904,NA,NA,NA,NA,NA,NA,NA,NA
"PSMA1",0.607999999678388,0.615999999804408,-0.219300000108838,0.106200000418778,0.624699999978307,0.168300000563769,0.571300000168129,-0.217299999851143,0.742400000357116,0.20110000036717,-0.0791000004914752,-0.0156000005216734,-0.270299999289948,0.137799999904111,-0.275299999142318,0.0545000006229143,-0.468300000635926,-0.219699999437255,-0.162100000060235,-0.672500000621462,-0.0897999996181552,-0.557599999091258,NA,NA,NA,NA,NA,NA,NA,NA
"PSMA2",NA,NA,NA,NA,0.134599999980863,0.0765000002021085,0.1917999999888,0.292599999424671,0.344300000085643,-0.0169999992711716,0.535099999947606,0.297299999424156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSMA3",0.553199999868299,0.548500000280631,-0.729700000539987,0.321399999559871,0.438199999719621,-0.093399999362246,0.332100000083228,-0.32300000063611,1.02220000034578,-0.134599999824152,-0.672600001012384,-1.1342000003338,-0.0729000002749278,0.0365999996838951,0.272500000124371,-0.0525999998283832,0.238600000139379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSMA4",0.33799999948318,0.310599999879203,-0.248700000375299,0.239599999847452,0.567300000197075,0.287099999850827,0.400999999983611,-0.111300000752376,0.893799999753814,0.0249999998543999,-0.192400000535901,-0.523200000336262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTX3",-0.319000000718794,0.728199999782903,NA,NA,-0.442299999045817,-0.411399999389432,1.0450999998483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSN",-0.175999999314709,0.102500000634179,0.181299999723094,-0.127000000658738,0.410799999702934,-0.214199999712321,-0.289599999294836,0.331300000160111,-0.277999999317921,0.0605000006131288,-0.518500000458834,-0.531499999408462,-0.0926000006183827,-0.213200000813318,0.351100000213796,-0.0163000000593535,0.223300000297971,0.217600000125683,0.402300000190787,0.491100000221774,0.282700000431067,0.438700000387254,-1.03560000144234,-0.755099999290389,-1.01259999868742,-0.715300000857636,-1.2882999994241,-1.02730000058317,-1.15189999893508,-1.06460000099691
"S100A4",-0.0939999998035576,-0.390499999506601,0.269300000003118,-0.271700000851384,0.24969999994613,0.065600000319693,-0.757799998874591,0.671400000237879,-0.57740000069577,0.0326999994389803,-0.881000000428158,-0.883200001026781,0.0106999993040966,-0.0387000005288813,0.928800000024136,-0.256499999692417,0.523699999560986,0.0103999998222895,0.252899999642778,0.65199999969228,0.0908999996244868,0.401600000388068,-1.46050000015426,-0.962099999283204,-0.96550000031062,-1.36089999830122,-0.576299999171212,0.0314999996050806,-0.24170000080936,-0.732999999999403
"MGAT1",0.762300000056778,1.38050000019484,0.286199999480729,0.0850999997442179,0.101699999470685,0.362899999960037,0.519599999686314,-0.761799998940299,0.413800000515909,0.036200000056339,-0.244100000073083,-0.121400000131338,0.27630000024715,1.27689999989033,0.211699999977848,0.583800000299037,-0.235700000690836,0.482799999722365,0.951500000345808,0.866399999948246,0.758099999976887,0.83410000004223,NA,NA,NA,NA,NA,NA,NA,NA
"MST1",0.258100000529684,0.224300000174448,0.0281000006034144,-0.162900000060833,0.254600000033224,0.314900000034981,0.274000000198823,0.236600000490967,0.221899999489654,0.145099999497618,0.373699999886174,0.237300000398697,0.11049999955717,-0.0767000004445233,-0.182800000026727,0.0856999998026239,-0.329599999788744,0.450799999602031,0.236500000062752,0.134599999980863,0.400199999901254,0.0179000002395635,-0.695499999814103,-0.630000000711653,-0.866199999494219,-0.587999999003186,-0.670899999214668,-0.856299999716402,-0.914800000141949,-0.898400000948103
"PON1",-0.630299999285922,-0.0385999996701479,0.0696000004087863,-0.546799999828493,-0.503700000198627,-0.364799999823179,0.0105999997248238,-0.359200000112039,-0.218400000288696,0.101600000396487,-0.29119999930452,0.407100000376233,-0.0111999996548257,0.0149000003470335,-0.0951999992865663,-0.0546999997035097,0.286700000140941,-0.234499999243873,0.294600000398563,0.270800000061269,0.212499999424417,0.216399999782732,0.671900000333943,0.437700000390443,0.499499999770955,0.591400000065755,0.180199999698929,0.219500000607688,0.071999999879626,0.441599999592041
"YWHAQ",-0.0878999998011819,0.176200000452331,NA,NA,-0.0835000005250108,-0.31520000010318,-0.558300000676114,-0.319500000663021,-0.222900000718055,0.247599999683073,0.152799999973922,-0.588900000778674,-0.405799999900864,-0.0447000000655706,0.623600000380066,-0.173000000247471,0.102400000556398,-0.152199999488989,0.390700000026045,0.117200000324528,0.0265999997856252,0.389100000173765,NA,NA,NA,NA,NA,NA,NA,NA
"DPP4",NA,NA,-0.543899999150352,-0.56989999916234,-0.357799999375894,-0.671099998858365,-0.704899999279764,-0.0180999993316834,-0.272699999812327,-0.0798000003885595,-0.240999999318497,-0.110200000643241,NA,NA,NA,NA,NA,0.0770999995711291,0.637600000109837,0.831700000081958,0.663300000115224,0.728199999782903,NA,NA,NA,NA,NA,NA,NA,NA
"CALR",0.101799999680441,0.513399999995427,0.370100000207375,-0.0607999997054478,0.132300000273645,-0.10319999942185,0.237899999602895,-0.214099999752153,0.601499999951765,0.0685999995976237,-0.399199999352121,-0.443099999126299,-0.309200000770537,0.15620000056484,0.525799999515297,-0.0957000007680752,0.381799999634337,0.104800000522557,0.245400000022569,-0.201800000315505,-0.00109999956916504,0.243600000539981,NA,NA,NA,NA,NA,NA,NA,NA
"CFP",0.286299999517155,0.27089999947833,0.267100000599185,0.25749999997051,0.34679999956666,0.495300000382195,0.779599999915799,0.647499999880182,0.528799999664041,0.341500000247451,0.406600000460818,0.567300000197075,-1.06600000057757,-1.23019999943536,-1.0408000007389,-1.00430000072643,-1.44169999899096,-0.532400000309685,-0.778399999880632,-0.487400000130839,-0.148499999584186,-0.944799999628254,-1.93010000182631,-1.76109999843439,-2.02790000112497,-2.4992000024024,-2.20590000188056,-2.05000000138132,-2.34409999646918,-2.09700000270255
"IL1R2",1.22589999972569,0.455200000000491,1.85830000002446,0.0126999996128239,0.442500000410362,-0.948100001204627,-1.20929999861714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSMB8",0.505299999704768,-0.0593000001702596,NA,NA,-0.23919999977889,-0.0730000003487662,-0.0907999993830624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSMB9",NA,NA,NA,NA,0.114099999704511,-0.263000000275638,0.180400000061085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSMA5",0.335500000352894,0.621899999994067,-0.103599999832688,0.464199999886196,0.679800000141614,0.185099999854075,0.928400000253645,NA,NA,NA,NA,NA,-0.661000000403693,-0.397699999461086,-0.517099999693108,-0.452699999776595,-0.634299999100282,-0.0299999993915396,0.15980000010089,0.0522999994869763,0.110599999657554,0.250999999628212,-0.449699999668574,-0.171400000356871,-0.857599999022373,-0.355000000237279,-0.661599998989471,-0.658199999621233,-0.177099999650137,-0.722399999672817
"PSMB4",0.236000000496142,0.326400000255678,-0.475500000041458,0.2843999994703,0.436299999805393,-0.0699000002524715,0.478300000217987,NA,NA,NA,NA,NA,0.0591999995527494,-0.410400000235978,-0.486200000019943,-0.481299999349269,-0.683300000796635,-0.243299999489716,-0.237199999467627,-0.598900001009514,-0.715300000857636,-0.722600000002411,NA,NA,NA,NA,NA,NA,NA,NA
"PSMB6",0.340899999578813,0.416099999799075,-0.457600000978063,0.03449999968938,0.386599999657068,-0.0720000005031808,0.192300000287518,NA,NA,NA,NA,NA,-0.1136999992479,-0.0238999993515365,-0.311299999475486,-0.369399999612312,-0.0989999998691444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTPRM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.305300000480582,0.574799999719359,0.418800000402436,0.200000000003724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LAP3",NA,NA,NA,NA,0.814199999807067,0.12399999971758,0.210900000420548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTPN6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6386999985662,-0.717599999098549,-0.819000000990612,-0.521399999118626,0.0719000001934996,0.364400000044667,-0.00149999935231151,0.34780000038365,-0.0401000006606295,0.738399999720122,NA,NA,NA,NA,NA,NA,NA,NA
"TKT",0.212100000353058,0.766599999678665,0.272299999850953,0.183499999664707,0.495700000248691,-0.25090000062283,-0.160399999491166,-0.0987000006019382,-0.485100000856126,-0.323500000736266,-0.162200000018989,-0.257599999642884,-0.313600000396147,-0.245899999319937,-0.0868000003324764,-0.293600000748865,-0.325399999506682,-0.0759000003122241,-0.00829999987591266,0.13290000043209,-0.0260000003869037,0.022600000593584,NA,NA,NA,NA,NA,NA,NA,NA
"SERPINA4",-0.448800000786008,-0.557799999777988,-0.0891999995754352,-0.345499999440375,-0.755599999011449,-0.787400001014946,-0.673499999047131,0.377899999563135,-0.0830999998751517,-0.0946000003266134,-0.205799999852082,0.287499999798869,0.387499999520988,0.185599999427615,0.108300000463665,0.138299999400189,0.145099999497618,-0.193500000230439,0.352799999949823,0.576000000194603,0.294399999736149,0.0888999999329676,0.940999999941525,0.263699999528706,0.704300000411429,0.905000000100941,0.670799999666765,0.760399999895059,0.637000000217907,0.871000000000156
"PRDX6",0.582300000440035,0.507500000498557,0.191099999479574,-0.140999999893643,0.810700000381985,0.581500000280993,0.480699999584824,0.383699999836558,-0.0492000004396753,0.285799999827825,0.0364000003689062,-0.426400000266189,-0.923799999342662,0.268200000372873,-0.559600000192587,-0.812700000091972,0.0805000005635509,0.307000000364807,0.560300000163404,0.69149999988814,0.223499999881482,0.436399999756592,-2.39199999842849,-1.76000000174631,-1.93650000107084,-2.1672000014749,-1.88399999846213,-2.19249999793132,-1.66270000124134,-1.38910000004523
"BLVRB",0.337899999462588,0.227600000224761,-0.687999999449283,-0.277399999973,-0.851999999824129,-0.406499999984653,-0.0199000004453376,-0.772300000281628,-0.86589999930226,-0.263000000275638,0.266699999779797,0.0870999995768453,NA,NA,NA,NA,NA,-0.6225000006372,-0.553900000470882,0.216800000326442,0.0153000002769365,-0.125899999545047,-0.283800000849666,-0.45249999970095,-0.637300000876536,0.0277000004769775,-0.0721000003927452,-0.469499999975463,1.58910000003722,-0.0716000005044057
"DDT",0.206800000410784,0.370100000207375,-0.591899999653708,-0.134200000333803,0.970600000366389,-0.183499999936681,0.724100000179501,-0.141199999923931,-0.404299999294124,-0.300100000464664,0.610100000138117,-0.346499999106715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PEBP1",-0.729200001134522,-0.591499999756889,0.100199999749319,-0.717000000751828,NA,NA,NA,NA,NA,NA,NA,NA,-0.115500000399465,-0.434800000118193,0.107400000508564,-0.56150000080297,-0.176099999221257,0.38139999957649,0.553600000324881,0.648799999957221,0.299399999725628,0.427399999610913,NA,NA,NA,NA,NA,NA,NA,NA
"PDIA3",0.211899999703769,0.265000000568067,0.499000000119715,-0.208800000517046,0.46849999954888,0.0686999999250654,0.312399999962152,-0.337400000669996,-0.28619999994592,0.584799999865443,0.428699999835872,0.419799999461564,-0.183000000207968,0.324200000552745,0.0272000003966811,0.352700000370029,0.803700000001659,0.838799999952556,0.604999999771395,0.31030000033406,0.319599999817163,1.04979999986589,NA,NA,NA,NA,NA,NA,NA,NA
"SERPINB1",-0.133100000506549,0.444500000291425,0.188600000250969,0.0618999993524984,-0.19890000006998,-0.341300000237686,-0.00379999933607913,0.458599999485933,0.299099999994856,0.168300000563769,0.172099999362381,-0.116499999821099,-0.211999999288815,0.214800000239506,0.286799999822655,-0.456100000801555,0.33679999958573,-0.0363000002178955,0.169399999612397,0.438399999914672,0.27430000020058,0.284499999975323,NA,NA,NA,NA,NA,NA,NA,NA
