"","X001_VirologieP1.1.1_A1","X003_VirologieP1.1.1_A3","X004_VirologieP1.1.1_A4","X006_VirologieP1.1.1_A5","X007_VirologieP1.1.1_A6","X009_VirologieP1.1.1_A8","X010_VirologieP1.1.1_A9","X011_VirologieP1.1.1_A10","X012_VirologieP1.1.1_A11","X015_VirologieP1.1.1_B1","X017_VirologieP1.1.1_B3","X018_VirologieP1.1.1_B4","X019_VirologieP1.1.1_B5","X020_VirologieP1.1.1_B6","X021_VirologieP1.1.1_B7","X023_VirologieP1.1.1_B8","X025_VirologieP1.1.1_B10","X026_VirologieP1.1.1_B11","X028_VirologieP1.1.1_C1","X031_VirologieP1.1.1_C3","X032_VirologieP1.1.1_C4","X033_VirologieP1.1.1_C5","X034_VirologieP1.1.1_C6","X036_VirologieP1.1.1_C8","X037_VirologieP1.1.1_C9","X039_VirologieP1.1.1_C11","X042_VirologieP1.1.1_D1","X045_VirologieP1.1.1_D4","X047_VirologieP1.1.1_D6","X049_VirologieP1.1.1_D8","X050_VirologieP1.1.1_D9","X052_VirologieP1.1.1_D10","X053_VirologieP1.1.1_D11","X055_VirologieP1.1.1_E1","X057_VirologieP1.1.1_E3","X058_VirologieP1.1.1_E4","X061_VirologieP1.1.1_E6","X064_VirologieP1.1.1_E9","X065_VirologieP1.1.1_E10","X066_VirologieP1.1.1_E11","X069_VirologieP1.1.1_F1","X071_VirologieP1.1.1_F3","X072_VirologieP1.1.1_F4","X073_VirologieP1.1.1_F5","X075_VirologieP1.1.1_F6","X076_VirologieP1.1.1_F7","X078_VirologieP1.1.1_F9","X079_VirologieP1.1.1_F10","X080_VirologieP1.1.1_F11","X082_VirologieP1.1.1_G1","X086_VirologieP1.1.1_G4","X087_VirologieP1.1.1_G5","X088_VirologieP1.1.1_G6","X089_VirologieP1.1.1_G7","X090_VirologieP1.1.1_G8","X091_VirologieP1.1.1_G9","X093_VirologieP1.1.1_G10","X094_VirologieP1.1.1_G11","X096_VirologieP1.1.1_H1","X098_VirologieP1.1.1_H3","X099_VirologieP1.1.1_H4","X107_VirologieP1.1.1_H11","X109_VirologieP2.1.1_A1","X111_VirologieP2.1.1_A3","X112_VirologieP2.1.1_A4","X113_VirologieP2.1.1_A5","X115_VirologieP2.1.1_A6","X116_VirologieP2.1.1_A7","X117_VirologieP2.1.1_A8","X118_VirologieP2.1.1_A9","X119_VirologieP2.1.1_A10","X123_VirologieP2.1.1_B1","X125_VirologieP2.1.1_B3","X126_VirologieP2.1.1_B4","X127_VirologieP2.1.1_B5","X128_VirologieP2.1.1_B6","X129_VirologieP2.1.1_B7","X131_VirologieP2.1.1_B8","X132_VirologieP2.1.1_B9","X134_VirologieP2.1.1_B11","X138_VirologieP2.1.1_C3","X140_VirologieP2.1.1_C4","X141_VirologieP2.1.1_C5","X142_VirologieP2.1.1_C6","X143_VirologieP2.1.1_C7","X144_VirologieP2.1.1_C8","X145_VirologieP2.1.1_C9","X146_VirologieP2.1.1_C10","X148_VirologieP2.1.1_C11","X150_VirologieP2.1.1_D1","X152_VirologieP2.1.1_D3","X153_VirologieP2.1.1_D4","X154_VirologieP2.1.1_D5","X156_VirologieP2.1.1_D6","X157_VirologieP2.1.1_D7","X158_VirologieP2.1.1_D8","X159_VirologieP2.1.1_D9","X161_VirologieP2.1.1_D11","X163_VirologieP2.1.1_E1","X166_VirologieP2.1.1_E3","X168_VirologieP2.1.1_E5","X169_VirologieP2.1.1_E6","X170_VirologieP2.1.1_E7","X171_VirologieP2.1.1_E8","X172_VirologieP2.1.1_E9","X174_VirologieP2.1.1_E10","X177_VirologieP2.1.1_F1","X179_VirologieP2.1.1_F3","X180_VirologieP2.1.1_F4","X182_VirologieP2.1.1_F5","X183_VirologieP2.1.1_F6","X184_VirologieP2.1.1_F7","X185_VirologieP2.1.1_F8","X186_VirologieP2.1.1_F9","X187_VirologieP2.1.1_F10","X188_VirologieP2.1.1_F11","X191_VirologieP2.1.1_G1","X193_VirologieP2.1.1_G3","X194_VirologieP2.1.1_G4","X195_VirologieP2.1.1_G5","X196_VirologieP2.1.1_G6","X197_VirologieP2.1.1_G8","X197_VirologieP2.1.1_G7","X200_VirologieP2.1.1_G9","X201_VirologieP2.1.1_G10","X202_VirologieP2.1.1_G11","X204_VirologieP2.1.1_H1","X206_VirologieP2.1.1_H3","X208_VirologieP2.1.1_H4","X210_VirologieP2.1.1_H6","X215_VirologieP2.1.1_H11"
"IGHV5-51",5.4264555520785,6.32124180707059,6.06846293730193,6.08368988790984,5.91292871263959,6.02465006766994,5.97789576630074,5.82275385732646,5.55350646560234,5.20688997199696,6.22047346697101,5.957467485961,5.6732675410612,NA,6.15894714737792,6.37912617162649,6.01631232054998,5.61609158158644,5.43986489356336,5.77195571922378,NA,NA,5.03765891723821,NA,NA,5.09550890343206,5.77143119512638,NA,NA,NA,NA,6.43215687138224,NA,5.38097477111724,NA,5.34476196204671,NA,NA,NA,5.49929087630999,5.36170820490505,NA,NA,4.79854815046062,NA,NA,NA,NA,5.61772961340915,5.39147918540802,NA,NA,NA,NA,6.74804150963844,NA,NA,NA,5.46541828425881,NA,NA,5.37426257410191,5.92080688531075,6.75269928809014,6.10673900995026,NA,NA,NA,NA,5.19208932836825,5.41894046046733,5.46782206427382,6.85161990379081,NA,7.1220759974419,NA,NA,NA,NA,5.43927953010668,NA,NA,NA,NA,NA,NA,NA,NA,5.57109850922256,5.13120317895523,5.61107252287502,NA,NA,NA,NA,NA,NA,NA,6.84467785534368,NA,5.10809890846049,NA,6.86094887489521,5.82791973750005,5.81314280078654,5.75749446505404,4.70715431638716,NA,5.35014024940675,5.55255988205211,5.1515470886196,5.51032300460023,5.28414697590359,NA,NA,5.69634236007308,5.58305017358033,4.81039706221737,NA,NA,5.50268139901451,6.00669770609167,5.42695588126724,NA,NA,5.58651778499748,4.7277210324699,5.69024170924505,5.00063863702552,6.09634810578264,4.89301632569646
"IGHV6-1",4.79608374910514,6.91010902195999,6.47517569722432,6.54279509054846,6.63315799082387,6.66304568749205,6.52745354741373,6.26234106937427,NA,NA,6.94220951317582,6.89774866818595,6.87392390570212,NA,7.06285565520599,6.86199257209974,6.73351704140616,NA,NA,6.32084566764572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.23424263312537,NA,NA,NA,NA,NA,NA,NA,NA,4.5010123245543,NA,NA,NA,3.74310560423169,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.01145650269935,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1566190877435,NA,NA,NA,NA,6.39679655697459,6.57174961023877,5.21274441257724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.86523589603116,NA,NA,6.93178941171886,5.59162855792778,NA,NA,NA,5.50478244816289,NA,NA,5.46586348369391,5.68481032367736,4.45082854082698,NA,NA,4.75739134287964,NA,5.93790459900309,5.30708602662681,4.69185237137733,NA,NA,NA,4.75191891025806,5.96510317184751,NA,NA,6.64797640848338,6.91580769034457,NA,NA,NA,NA,4.96999772038853,6.81842879311042,NA,6.09703764971599,NA
"IGKC",14.6337818551138,14.9764568303382,14.9824400055008,14.8043868514574,14.7739801860929,14.8181083995651,14.7952663594371,14.9773602415578,14.6747919092017,14.6086750452392,14.9320000712144,14.8854090276138,14.8716175032934,13.7018727445556,15.16028098603,15.164568128826,14.9403463444697,14.6069017424196,14.6160709319117,14.9063137297242,14.6976134234867,13.8226921304673,14.9311644024869,14.9875755248616,14.0568964022857,14.6364601195416,14.6333833357679,13.8003369204199,13.2303778932878,13.6814083113784,13.8403244198419,15.0479767742836,14.5075529557599,14.4916088698964,14.315458814869,14.6793025797195,14.4757901825131,13.2150568001492,13.4059581466995,14.6721542464858,14.6290721988811,13.239408141429,13.9324512642341,14.1122418378836,13.9717477641485,13.1506946901448,13.8777772482935,13.7007004822116,14.6057502324926,14.5311864050936,13.5636956941188,13.422292846684,13.6322757004462,13.3157633861081,15.3005454011095,14.0301229791543,14.1622477407854,14.5582873215176,14.7213673173323,14.3077516501706,13.6427868711165,14.4638515027168,14.9972599631621,14.6052099436978,14.4930206512684,13.7165537488922,13.7372045668024,13.4607012693366,13.8181310882886,14.0049253524399,14.3383680685542,14.6679836983677,14.8395300094685,13.3905089673792,14.7233093246221,13.8696681574372,13.795713081498,14.0616060548866,13.4179088463595,14.6930972839091,13.7272291380687,13.6182225312927,13.2909556576618,13.5072223941304,13.4388752234254,13.8019023418824,13.7283227137774,13.8354319692838,14.6686682573307,14.5558775188372,14.3464195930416,13.9168537389291,14.0452378271301,13.9368074893672,12.851527471217,14.9263735308064,14.4154734405975,14.3661581020093,15.0785729011021,13.630806158035,14.1378276687529,13.4936295239807,14.6578354042042,14.5069920007104,14.6315198371153,14.9457315991457,14.5716110685906,13.4022542447988,14.7253983426177,14.612511037397,14.3285140346105,14.5929732647248,14.0249379566751,12.8870782448226,13.2734450816961,14.9422746689175,14.5823564540852,14.1531742073957,13.9473690886022,14.0516335550895,15.025820109268,15.1239075833609,14.5453083501044,14.3200534455689,13.4095604125591,14.7619843490009,14.6243134097716,15.005190154716,15.2032082833879,15.2043165415073,14.5874683280018
"IGKV1-12;IGKV1-39;IGKV1D-12;IGKV1D-39",9.73680101281486,9.62241027251068,9.73912028697536,9.64027667228884,9.7630357125691,9.8678464850288,9.76612911600694,9.49365128979953,9.65344956468897,NA,9.58051869191717,9.63973338311372,9.10778062864412,9.72438879485753,9.56340308901303,9.69851450714496,9.59847668257727,9.6343629333044,9.77207507362798,9.75944490877287,10.3542968566883,9.85270224206826,10.1709710255081,9.92771923568189,10.2278159885755,9.6870374704016,9.42950102100976,9.60779702271235,9.9236486415658,9.80596530938137,9.39875655053247,9.5296226302052,9.92668313560949,9.84339139933287,10.1612231043553,10.1530142805745,10.139844671162,NA,NA,9.58628467180115,9.91186204763033,9.46232576221465,9.62768383735603,8.73102719742878,8.87489979875829,9.24342203347647,8.88009187106553,8.93631511763846,9.55968397156343,9.68540442182667,9.17944865157907,9.56812967023748,9.50474396436689,NA,9.49587464619339,9.68546089313315,9.82882345080156,9.64760798311971,9.51442310331774,10.2936578515923,10.2557265463882,9.81585701739774,9.3357140680545,10.6160832357433,10.6354831678353,NA,9.83940389078177,NA,9.70927574702003,9.86038470009736,9.32320845318139,9.67646031916439,11.1676860038244,10.2747453728483,10.543659468342,9.717088591849,NA,10.3967930821336,NA,9.56431894910505,10.3622150868003,10.3951234146375,NA,7.66535885551941,NA,NA,9.26070475750656,9.69064483398704,9.35353933204549,9.77693228025399,10.17366831514,9.45030342469543,9.13217227803905,9.26472560854388,9.94014262628869,10.1566312141266,10.4370619028867,10.3411566369284,9.82841632300576,10.0887823923021,10.6424935901122,10.6967193139199,10.4240414606206,10.7489227575953,10.9588482800064,9.92352476397627,9.53453092914496,NA,10.237824522299,9.87297333793301,10.0097331185474,9.44084487440487,9.27994950638202,9.01381775680127,9.4186957421487,9.7942568576615,9.46485390956873,10.8064552880446,8.92453008307147,NA,10.3071032605952,10.8795259728956,10.1865040495926,10.3340630798502,9.21483871534565,9.83612957747806,9.72283723334629,10.2947127990563,9.7281976328894,9.85667432624655,9.74744664006531
"IGKV1-12;IGKV1D-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79835531925304,NA,NA,8.79160494097391,8.08209454268931,7.93092236449861,NA,NA,NA,NA,NA,8.45008004220176,NA,NA,8.34882778220159,NA,7.44122623637559,NA,8.79129617266708,NA,NA,8.12169660750879,NA,7.38548435191369,8.67581786346125,NA,NA,NA,7.43294552389376,NA,NA,7.75366547010682,NA,NA,NA,7.66390835227456,NA,NA,NA,NA,NA,NA,NA,8.02047714081467,6.82532205783231,8.25916074556734,9.34033730249774,NA,7.38548435191369,NA,10.6440639159516,NA,7.45848804009689,NA,7.5129967027731,NA,NA,NA,NA,7.52649053903764,6.92159572308668,7.44122623637559,NA,NA,7.63826210373501,NA,NA,8.17381642865267,8.72736912284831,6.81196229877801,NA,NA,NA,NA,NA,NA,7.48157079697737,8.29686809220926,7.46148321442931,NA,7.77503989553695,5.95135692140395,7.16568881928981,7.35491216044084,NA,NA,NA,NA,NA,8.06785339276609,NA,10.1064957190089,NA,NA,7.49314861131702,6.91204091028702,NA,NA,NA,8.96096276595552,9.18326645899298,8.80026952964023,NA,8.705583872494,8.45900595701779,7.35633355498589,NA,7.40907064420751,8.28420749931783,NA,NA,8.17331251813964,6.95064498900407,9.00287147050913,NA,NA,NA,7.72737598002138,6.95209717395733,NA,NA
"IGKV1-13;IGKV1D-13",NA,NA,NA,8.25822826598818,8.08541543990267,8.3276774375821,8.07830253849398,8.0500556208416,NA,NA,7.7970613851269,NA,NA,NA,NA,NA,8.01366894153194,8.37041127100638,NA,NA,8.49638546377456,NA,NA,NA,NA,8.60962704990825,NA,NA,NA,NA,NA,7.85705311729791,9.08319800812724,NA,NA,8.24964852187928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.66986295561074,NA,NA,NA,7.89311374194255,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52535827319797,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12788419638196,NA,7.77272528895411,NA,NA,7.94314550962375,NA,NA,NA,NA,NA,NA,NA,8.95102799002535,NA,NA,NA,NA,8.21427181713435,NA,NA,NA,NA,NA,NA,NA,8.38362393787389,9.28915331502453,NA,9.86492302332581,NA,10.1398463719647,NA,8.73231114033946,8.67567555057306,NA,10.0104921858819,9.0135800610456,NA,8.95096627091272,NA,NA,NA,8.47883375756867,NA,7.81404014494562,NA,NA,8.2750453832561,9.07135302981503,NA,NA,NA,8.60962704990824,NA,NA,8.08307115736937,NA,8.62580520317872
"IGKV1-16",6.10006984258153,6.11639087766938,6.21049434252142,6.20149462255637,6.02109781579567,6.18877887108054,6.48196429978747,6.28190859853797,5.84957392474681,6.32865171085422,6.1796912105035,6.22388289315202,5.54227207011427,8.7877457118077,6.13331040073446,6.08765539654173,6.06008731915827,6.31419624198277,6.12379668539455,6.43824862086117,6.75009000901864,6.10592986713382,6.62895337360086,7.29087467052435,7.53584734695992,6.00985334138608,6.40563291082129,7.61638188306777,8.29913203023211,7.85928080780417,8.16680280599515,6.17722032658668,6.28847304198255,6.32464277602281,7.07874198982042,7.15931617402047,7.50922132346773,NA,NA,6.12582519967147,5.98705497900316,7.79473025123921,8.3831396954731,5.10360728211786,5.148021535496,NA,8.51071834366085,8.48108756841312,6.19355941305229,6.20977764027351,8.73488864748072,6.97456750798437,6.04920047509111,8.20142658350774,5.89281762229096,8.4505098892688,9.00148223668877,6.25126494091749,6.17156606934429,9.28653240072104,9.30447310345799,6.26267198711011,5.76368643583421,5.48644810995472,5.61178622027206,8.59793593128498,9.00632849816305,7.60934010005644,8.16604121143948,6.13677364280779,5.7986633473624,6.13152585402386,5.77184495534426,8.81511215906037,5.73385090816083,9.2798681479971,8.47000618133579,6.92986183661656,9.81205843472535,6.09074588817758,9.71400152973213,9.47444308719759,7.75689836966565,8.85753586453455,8.69469852678177,9.0956046557993,6.94471700571306,9.49818032261322,5.82364512370711,6.28709067273317,NA,6.06738983069373,5.56894186687236,5.873147971115,7.52112684955572,5.98038008421009,6.49153440401735,6.54326924268161,NA,6.34580502910933,6.67833083150232,6.88944452148942,5.64856559760488,6.54986970452894,6.56871050021701,2.16685099004771,6.4667904264954,9.22110371742964,6.1363770268189,5.69749428662462,5.69930002011247,5.34218154205262,5.5158974262795,NA,8.14582434221169,5.8411156894669,6.29629158907672,5.86029908331335,9.17674201727839,9.5416016449443,5.78272121688773,6.50003613894526,NA,10.0930712913683,9.09385759532689,5.80884158138964,6.21509655743589,5.48121771518035,4.80236162408035,6.15859383404486,6.13244766002223
"IGKV1-17",8.12655529141505,8.52416210509517,8.48171790321393,8.48702043088987,8.43891388605111,8.45002346588702,8.4885401429145,8.47794826196754,8.04302771421211,8.09999950019623,8.48846373512349,8.41099028052597,9.04192982186382,8.53528022219074,8.46570451700024,8.41143041965324,8.40252104309536,8.05412373446499,8.07076335770657,8.60003602355642,8.89036023822769,8.89849563929161,8.95695746513363,8.98603003848207,9.07642623546173,8.0070194399539,8.01412184137153,8.34641872148432,8.2812377101032,8.47360921679775,8.54865719245462,8.32485703894577,8.19649035478982,8.13602557058758,8.66638602207002,8.83354025904758,8.91314089974791,7.89834044100477,7.82374357082158,8.0019543635907,8.07018537463959,7.9120262313778,7.77356020455434,7.08636064578114,6.98281364089535,7.24866414009036,8.65080523337277,8.38825611912198,7.98959813163816,8.12302997150962,8.62420514475621,8.55699493412621,8.76183911491558,7.60008706766224,8.28053004869701,8.13621318248271,8.83345692844984,8.13145835578577,7.99007000245442,8.73746757826545,9.02832180250393,8.27365701856447,7.96981409972338,8.02658163995529,8.28402054536658,7.76991589423032,7.62149231796447,8.01529473546479,8.08741206012814,8.45974692044824,8.03726040962771,8.01647051922798,8.27709610511668,7.94802056036699,8.06253681181744,7.40859567764341,8.29023066642523,8.19490909064835,8.07392827781512,7.93854250850909,8.27374334723089,8.5794330642379,7.15205511299048,NA,NA,NA,7.71610864507202,8.50624103668529,7.95401921852976,8.14304105650863,7.7190856524395,8.06059066823552,7.91515886087163,7.93978800646354,8.12719430589115,8.21231649081914,8.03634021710785,8.36784807696132,7.90359442746396,10.217835649288,10.8185003617188,10.7847880139727,7.79971737891391,7.89974168038614,7.90666635491618,7.03737513380297,8.04999290184986,7.70347828918317,7.84774760815096,7.79817211326788,7.73754280107845,7.4454496206145,7.74716486262968,7.63014261989724,8.37647305873743,7.85161253799996,8.07280433426955,7.64701349038246,7.95255830976056,7.73434473936186,9.00917493647074,8.8023403496747,7.68380562654977,8.3232383990612,7.07676276352292,7.84477547627069,8.07095154411775,7.32542041670686,7.76254133899232,8.38771623676177,8.04537597776439
"IGKV1-27",NA,NA,NA,NA,10.5045090026993,NA,NA,NA,NA,9.29634362259034,NA,10.481731648867,9.35783084229203,NA,NA,10.5326888224275,10.4382932915806,9.9529926843712,NA,NA,NA,NA,NA,9.67757757646084,10.0520538284645,NA,NA,NA,NA,NA,9.63653803058459,NA,NA,9.35280875901748,NA,NA,9.35618780274275,8.92317498552048,NA,NA,NA,NA,9.22316973557589,NA,8.67630959747812,NA,9.0765543060527,9.32277134287124,NA,NA,9.47872106038881,9.59452365229366,9.56549248998525,9.27902108244659,NA,10.0154411022041,9.89647494126705,NA,NA,10.1167067191458,9.96186228770243,9.25799213369253,9.29985856780203,9.96378834919897,9.9788094424681,9.38984308077043,9.06773392729655,9.20944134608398,9.56082528231287,9.00226173817625,8.93856419807867,NA,9.89137024157395,9.26403117702944,9.87769379916763,9.35972007300055,9.28077331728361,9.57772767763991,9.0521078004303,NA,9.30621766305694,9.47259227622691,8.83088897604942,8.26808917795221,8.31748338051948,8.82971123074359,NA,8.73839575926008,NA,8.92072048397353,9.26077505021168,8.82223507318784,NA,8.79079389270327,NA,9.68275168535964,9.87208879516892,9.41656577032047,9.66168613268647,9.30741537782709,10.1707850474679,10.0638322171615,10.1735629184178,10.096201936011,10.3407297797763,9.27046477864872,8.79921076572843,9.17209548669858,9.91078263791288,9.10078415088087,9.10410741688772,8.86710617092545,NA,NA,9.01486854640397,NA,NA,10.0697890019877,NA,NA,9.53438625921009,10.3829751793215,9.10182957465705,9.46011045970601,9.11667946529562,9.44912000116373,NA,10.0777901614986,9.33334949108511,9.64652717519813,8.96608743706247
"IGKV1-39;IGKV1D-39",6.98575342074903,7.16757179094373,7.20135134430554,7.13939982002176,7.09369166328034,7.12913887465238,7.31523795046605,6.93378361081387,7.10049478685345,7.28611766525195,7.22243667730616,7.07938194874248,6.60137988481193,9.03967681106917,7.08461788612386,7.05365163169324,7.20305912161044,7.09728177918563,7.1621686925136,7.36512518434611,8.00209097338782,8.43986192981009,7.6270136742104,8.10161330273046,8.58215851989113,6.77673604143302,7.2785736961371,8.42422119044246,8.79934214205042,8.17200309864542,8.40521143288577,7.26225828497612,7.23034157030011,7.05985579302891,8.47528829128405,8.27483295134041,8.37753575226226,7.3830496882617,7.90735800996757,6.8390108617637,7.4655872058517,9.04407274206854,8.88206366911502,6.37643059047796,6.35029012869662,7.22568270685599,8.29080771384565,7.87827855847822,7.10011733749412,7.26917318088492,8.38364143772249,8.29740325570236,8.41739381243168,8.20474351009643,6.54332203105446,8.29872178521544,9.0855241910874,7.37240735893339,7.27005928399536,9.33332462952889,9.51527137093217,7.31558003061649,6.82769362998269,7.08387244701645,7.25220805428053,8.70525934626533,9.0292421696525,8.85534488454638,8.88914829288194,6.98810400290702,6.60084302963891,6.78838505407982,7.70054569662427,8.92002926997852,7.63570687677131,8.9059144681169,9.213602924047,7.82093921048342,10.01254944333,6.98625086313549,9.21703629844756,9.78615090437576,8.62869712523561,8.6849438624538,NA,NA,7.5402824598447,8.89205594914288,7.00652421729719,7.4368641584591,NA,7.05207384372575,7.2482862921741,7.02695150241802,8.96429312684303,7.6585698384456,8.34679233161183,7.80573061516715,NA,7.93206689340817,8.74395640600534,9.67956305589998,7.80736589757124,7.73838757007436,8.27857242680602,NA,7.07910770820973,9.51760622730829,9.01954124282607,6.19210873571524,6.85099098525326,6.29100700244073,6.99145891344491,8.20310572478645,9.94534900446272,6.97791303267696,7.34844824659792,8.75307026424581,8.49065383727389,8.57741405282945,7.08469810663098,8.50259433721291,6.10415425474831,10.6183663529606,9.7066303994431,7.05053419494069,7.29844246969042,7.13728382353329,NA,7.24526864481592,7.49799713840576
"IGKV1-5",9.59339748400657,9.44662010136665,9.49508665698674,9.43109178542317,9.34043388895625,9.50063035993399,9.48989921077682,9.43398278532517,9.59010060888023,9.69118559665355,9.35169295654125,9.30735361405954,9.14381855006259,10.0684018672209,9.27448937309687,9.26288459770757,9.26529360833473,9.48324037232874,9.69179501607125,9.59634490128825,9.98816988614105,9.77186708307451,9.64479915650839,9.59744917468606,9.96651700635018,9.47580983202575,9.58745261549263,9.78556786079163,9.83034482338096,9.53395729624747,9.9457626289573,9.2898306405662,9.93246421772654,10.0516728129158,10.3042888127812,10.3247642676866,10.1271590855029,8.80985780739985,7.18978680096733,9.50788654357786,9.69007878271736,8.2554458372918,8.44555000514075,8.57171529200036,8.70807759274777,8.68916672244229,8.26554392512743,8.12290961876641,9.57000549252734,9.59246010864564,8.2525177953418,9.18931302187554,9.27358738702425,7.14020651000106,9.46697370594729,7.52618764990653,7.87828164529831,9.69893613437758,9.5365359115632,10.094357665281,10.2421922746101,9.87292313479014,9.20849887947539,9.33213448398407,9.74664465503714,8.35938724640683,8.56690481346602,8.98822894634346,10.1420755251831,9.4858926282415,9.57264164108961,9.45758925913149,10.1181127778643,9.80208655435754,9.80514116516742,9.60848072347068,9.2609567738539,10.0005282598328,7.45819934691702,9.34556261503589,8.76661043858244,9.3600320321177,10.0788820477625,9.53584406048605,8.80616046252112,8.31166322092532,9.01171771346523,9.57556036594085,9.38470407643125,9.74763866038794,9.89616337866831,9.31266149018154,9.39644887857673,9.33590983787492,9.27354618975162,10.1438407798531,10.3636620994285,10.1876445093724,9.75629317323409,9.46602842494855,10.3762630357983,9.77974642207307,10.0148346251641,9.83278122595197,10.1149582033581,8.42389582221104,9.6015804013774,8.90416568394585,10.046043383772,8.69687965260086,9.62894442192035,8.69550945462628,9.6038669843206,8.79820983482631,8.04316378492948,9.4622086215515,9.68436750364835,9.76742663214753,7.71160651987488,9.6914260482785,9.58856531685245,10.2561690630433,9.34823273179598,9.03028432134027,9.0673725326061,9.53449813867112,9.48154157052925,9.94214491156021,9.87969370184062,9.62611769585034,9.74936696432606
"IGKV1-8",5.26440931966839,5.04317090990371,4.82526881091457,4.89602953075667,4.94697159025463,4.97093517107533,5.05264022645241,4.99138720453321,5.4276157973716,5.49615741224858,4.79489773459953,4.92742808291854,5.49466881556157,NA,4.41730832338481,5.23835379131387,4.77618426865365,5.02590824295414,4.91673996784037,5.08205541629878,5.55750404516998,6.76113136675352,5.49009244284958,5.6570013952816,6.29829074870571,4.88867563752508,4.90940390104263,NA,NA,NA,6.39046468013842,5.02625669806244,5.72679009012272,5.77961661543929,6.02521658333448,5.82079118742944,5.74101822516761,NA,NA,5.10745374824405,5.27960690217788,NA,NA,4.74836975146645,5.16094034032359,NA,NA,NA,5.03548971235666,4.92249635474036,NA,NA,NA,NA,4.57782678713734,NA,NA,5.36864739430354,5.22094016566885,7.39259551848115,NA,5.69771333776869,5.20095489007791,NA,NA,7.51273103383955,NA,NA,NA,5.23905808577107,4.15074971664357,5.03607508570774,6.65160426447857,NA,5.46667844715005,NA,7.16110740443336,6.20593442088739,8.00275826892825,5.29951768171746,NA,7.30994388260581,NA,NA,NA,NA,NA,NA,5.14091590439551,5.7250571958983,5.19187923604056,4.77161175819126,4.48348888322397,NA,NA,NA,6.41976287547381,5.49130593025946,NA,5.40515117389789,5.76830258078922,6.53002323479464,NA,5.44262128113096,6.07044520213551,NA,5.07708600794492,NA,5.40585228218099,5.66646451754828,4.93897446936412,4.49925813447635,NA,NA,NA,5.28513677686548,5.19023652123535,4.73675677099407,NA,NA,NA,6.19835118081009,NA,NA,NA,5.06076372101857,5.03122793759494,5.02699537903831,NA,5.08275446958639,5.34727908753117
"IGKV1D-16",7.17079249243627,7.18950846447997,7.07545588320896,7.01723633322781,7.09922401649622,7.15047104906838,7.16451938801498,6.94697900894039,7.22340436395379,6.82603349693555,7.09745593586719,6.99393659494946,6.79339824383039,NA,7.13022499800701,7.00180613796064,7.0906883057598,7.18686540251269,7.39662404611953,7.12491629382017,7.71071238902402,NA,7.4811732027378,7.57571558371312,7.31389371052347,7.15298511178445,7.10835301661168,6.62917174574263,NA,5.96348580779049,6.4109596814394,7.06322534991987,7.35909572398125,7.23483967120703,6.81604896083413,7.30781125850789,7.19697805950758,NA,NA,7.20734606980035,6.57021545340524,NA,NA,6.43229691994081,6.5549232552088,6.98254502386484,NA,NA,6.95069242440034,7.31190997064735,NA,NA,NA,NA,7.2290424929517,NA,NA,7.25801218554695,7.06582007915982,NA,NA,7.55459559503486,7.15491807976067,6.54399353620933,NA,NA,NA,NA,NA,6.88981142130685,6.43087933645021,7.17077696898271,NA,NA,NA,NA,NA,6.54252028856884,NA,7.01256334996822,NA,NA,NA,NA,NA,NA,NA,NA,7.0409827680668,7.34400409401076,NA,6.57061886332034,NA,NA,NA,7.62129191911993,7.84754753258272,7.50744167348062,NA,NA,NA,NA,NA,NA,NA,NA,7.14341450244075,NA,6.05605761957621,8.44360944464552,8.82024350123006,8.48981135120884,6.43802680110832,NA,NA,6.57708878715638,7.27743328687387,NA,NA,NA,NA,7.96509650652888,NA,NA,NA,6.61048221897273,7.20569397472872,NA,NA,NA,7.36954400653292
