"","C1","C2","C3","C4","C5","C6","M1","M4","S1","S2","S3","H1","H2","H3","H4","H5","M2","M3"
"O94782",NA,-9.14327367307612,-10.3447714432849,-9.6224068294281,NA,NA,NA,-9.69597393456906,-9.27595818659315,-9.75750906816934,NA,NA,NA,NA,-9.15319009115406,-9.26511268618425,NA,-9.24792751344359
"A0A0C4DH34",NA,-10.2977351289884,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,-9.15246593752315,NA,NA,-11.1531900911541,NA,-10.3921640669412,-9.24792751344359
"O14603",NA,-10.2083182104504,NA,NA,NA,NA,NA,NA,-8.690995685872,NA,NA,NA,NA,NA,NA,NA,NA,-8.66296501272243
"Q8N1G1",NA,-9.29773512898841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.24792751344359
"P55786",NA,-9.29773512898841,NA,NA,NA,NA,NA,-7.72416578801635,NA,NA,NA,-7.83053784263579,NA,NA,NA,NA,NA,NA
"P07998",NA,-7.53915881110803,-8.997812550117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9BWD1",NA,-8.72877961389126,NA,-9.10197567094923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P09467",NA,-9.12412131182919,NA,NA,NA,NA,NA,NA,NA,NA,-8.76170951814774,NA,NA,NA,NA,NA,NA,NA
"P48304",NA,-7.53915881110803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P23528",NA,-9.30771251717418,NA,-7.84235553209642,-10.4642398247361,-11.380229126763,NA,-9.1110114338479,NA,-8.69547688200914,-10.5343028824546,NA,NA,NA,-9.15319009115406,NA,NA,NA
"P14543",NA,-9.12412131182919,-9.74584936318239,NA,NA,NA,NA,NA,NA,-8.69547688200914,NA,NA,NA,NA,NA,NA,-9.39216406694115,NA
"P07148",NA,-9.12412131182919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00558",NA,-9.9471495048938,NA,-5.60361126548326,NA,NA,NA,NA,NA,NA,-9.3466720188689,NA,-10.4803574574918,NA,NA,NA,-9.39216406694115,NA
"P36222",NA,-8.53915881110803,-7.73891990146524,NA,NA,-11.380229126763,NA,NA,-9.93915939908086,NA,NA,-10.1524659375231,NA,NA,NA,NA,NA,NA
"P06733",NA,-9.41879937230835,NA,-5.0740144126175,-8.46310962879826,-8.25950941513454,-9.29818321987237,-9.53152071007396,NA,NA,NA,-8.15246593752315,-6.39289461624151,-8.43383379202145,-6.7608726683753,-6.26511268618426,NA,NA
"Q08257",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P14618",NA,-9.9471495048938,-8.31870706091326,-6.36148396269586,-9.87777059276481,-7.74436377123435,NA,-9.53152071007396,NA,-9.69547688200914,-8.643530173817,-7.56750343680199,-8.89539495677069,NA,-8.5682275904329,-6.94318459129689,NA,NA
"P13591-1",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.0187962927426,NA,NA,-10.3921640669412,NA
"P04066",NA,-9.12412131182919,-9.73202356386473,NA,NA,-11.380229126763,NA,NA,NA,-9.87075529610068,NA,NA,NA,NA,NA,NA,NA,NA
"P09960",NA,-9.12412131182919,NA,NA,NA,-10.2214144984658,NA,NA,-8.51279027227208,-8.69547688200914,NA,NA,NA,NA,NA,NA,NA,NA
"Q14515",NA,-8.30771251717418,NA,-9.26310149388705,NA,-9.79526662604183,NA,-10.0540851945897,NA,-8.69547688200914,NA,NA,NA,NA,-10.1531900911541,NA,NA,NA
"P55290",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,-10.3466720188689,NA,NA,-11.0187962927426,-10.1531900911541,-9.26511268618425,-10.3921640669412,NA
"Q13885",NA,-10.1241213118292,-10.3447714432849,NA,NA,-11.380229126763,NA,NA,-9.93915939908086,NA,NA,NA,-10.4803574574918,NA,NA,NA,NA,NA
"Q6UWP8",NA,-8.5922905247601,-7.73546761195464,-9.22110183302945,-10.4642398247361,-7.59210864427303,-9.22949438306643,NA,-8.3541968983597,-8.66522105020346,-8.643530173817,NA,-9.48035745749184,-10.0187962927426,-10.1531900911541,NA,NA,NA
"P25788",NA,-10.1241213118292,NA,-9.10197567094923,NA,NA,NA,NA,NA,-10.0703126520103,NA,NA,NA,NA,NA,NA,NA,NA
"P62937",NA,-9.12412131182919,-9.30329150552022,-6.54264859607089,NA,-11.380229126763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P24821",NA,-9.30771251717418,NA,-10.263101493887,NA,-11.380229126763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P06737",NA,-8.53915881110803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q93088",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P15153",NA,-9.30771251717418,NA,NA,NA,-11.380229126763,NA,NA,NA,-9.69547688200914,NA,NA,NA,NA,NA,NA,NA,NA
"Q16822",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P23083",NA,-10.1241213118292,-10.3238824021864,NA,-8.46423982473612,NA,NA,NA,-10.2759581865932,-9.75750906816934,NA,NA,NA,-11.0187962927426,NA,-9.26511268618425,-9.39216406694115,-8.24792751344358
"Q13332",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9UEW3",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P17900",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P24387",NA,-10.1241213118292,NA,-10.1019756709492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P78417",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,-10.2759581865932,NA,-10.5343028824546,NA,NA,NA,NA,NA,NA,NA
"P42765",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9NY97",NA,-9.12412131182919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P35241",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q03001",NA,-7.12412131182919,-6.98136341063285,-9.10197567094923,NA,NA,-8.19633866068024,NA,-7.26664605659853,-6.84764505541793,-6.67217988938883,NA,NA,NA,NA,NA,NA,NA
"P16383",NA,-8.53915881110803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P07737",NA,-10.1241213118292,-9.32388240218639,-7.01036535382564,-9.14140750227864,-9.38022912676299,NA,NA,NA,NA,-8.3466720188689,NA,-8.48035745749184,NA,NA,-7.45775776412665,NA,NA
"P35590",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y279",NA,-9.30771251717418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7Z7M8",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P07602",NA,-10.1241213118292,-9.31355021866197,-8.26310149388705,NA,-11.380229126763,NA,NA,NA,-9.69547688200914,NA,NA,NA,NA,NA,NA,NA,NA
"P60174-1",NA,-10.1241213118292,NA,-6.33324675588281,NA,-10.6874720832789,NA,NA,NA,NA,NA,NA,NA,NA,-9.56822759043291,NA,NA,NA
"Q7Z745",NA,-9.12412131182919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00352",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q07092",NA,-9.12412131182919,NA,NA,-8.45972434361362,NA,-8.67846754226194,NA,NA,NA,NA,-10.1524659375231,NA,NA,NA,NA,NA,NA
"P00367",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96S96",NA,-10.1241213118292,NA,NA,NA,NA,-9.96681441326058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q5T9A4",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q6IS14",NA,-10.1241213118292,-10.3447714432849,NA,NA,NA,NA,-8.69597393456906,NA,-9.69547688200914,NA,NA,NA,NA,NA,NA,-10.3921640669412,NA
"O00522",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P12814",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P28799",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.3921640669412,NA
"P51523",NA,-9.12412131182919,NA,NA,NA,NA,NA,NA,NA,-8.69547688200914,NA,NA,NA,NA,NA,NA,NA,NA
"P08195",NA,-9.12412131182919,NA,-6.60517412447558,NA,NA,-10.3337942763799,NA,-9.27595818659315,NA,-8.76170951814774,NA,NA,NA,NA,-10.2651126861843,-10.3921640669412,NA
"P56192",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.2651126861843,NA,NA
"P33076",NA,-9.12412131182919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9BZM2",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9H944",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01709",NA,-9.9471495048938,NA,NA,-7.46423982473612,NA,-7.96681441326058,-8.3740458396817,-7.79619582319174,NA,NA,NA,NA,-6.93133345149226,-7.15319009115406,-7.94318459129689,-10.3921640669412,NA
"P01236",NA,-10.1241213118292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9NPY3",NA,-9.12412131182919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P59901",NA,-8.2045711442492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q6E0U4",NA,-8.78953364497036,NA,NA,NA,-10.380229126763,NA,NA,-10.2207238006473,NA,NA,NA,NA,-11.0187962927426,NA,NA,NA,NA
"P04264",NA,-9.78953364497036,-9.30329150552022,-6.94117339899968,-8.00439712330907,-9.52568703090706,-8.05584755905171,NA,-6.70712832500017,NA,-10.5343028824546,NA,NA,NA,-8.34583516909645,-9.26511268618425,NA,NA
"Q12907",NA,-9.78953364497036,NA,NA,NA,-10.6874720832789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P61916",NA,-8.78953364497036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q03154",NA,-8.2045711442492,NA,NA,NA,NA,NA,NA,NA,-10.0703126520103,NA,NA,NA,NA,NA,NA,NA,NA
"O76076",NA,-9.78953364497036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8WZ74",NA,-8.78953364497036,NA,NA,NA,NA,NA,NA,-10.2207238006473,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O43286",NA,-8.78953364497036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.3921640669412,NA
"P24298",NA,-9.78953364497036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q14118",NA,-9.78953364497036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P10646",NA,-9.78953364497036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P0DOY3",NA,NA,-4.94573950090213,-5.31953687841272,-5.10668782011804,-5.52450752451878,-4.8995486149566,-4.76377414736401,-5.69716184459027,-5.11488408420052,NA,NA,-5.43596333813339,NA,-5.1087959717956,NA,NA,NA
"P49747",NA,NA,-8.98956453703481,NA,NA,NA,NA,-8.43238266487005,-10.0730835141047,-9.90544969712789,-10.3466720188689,NA,-9.48035745749184,-8.69686819785524,-10.1531900911541,NA,NA,NA
"P14151",NA,NA,-8.51356786933813,NA,NA,-9.68747208327893,-8.94070928442011,-8.15946016614135,-8.92678431954331,-8.64134448232842,-8.25714239010998,-9.15246593752315,-8.89539495677069,NA,-9.56822759043291,-8.26511268618425,-10.3921640669412,NA
"P00491",NA,NA,-9.73202356386473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A0A075B6K5",NA,NA,-8.31870706091326,-8.81086520616898,-8.46423982473612,-9.79526662604183,-7.57267340200966,-7.71000099989675,-7.7748169286338,-7.73352994070807,-8.13437060949306,-9.15246593752315,NA,-7.84887129130029,-9.56822759043291,-6.80568106754696,NA,NA
"Q9BY67",NA,NA,-10.3238824021864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O00533",NA,NA,-8.997812550117,NA,NA,-8.96093065094254,-8.33379427637991,-9.30599901832223,-8.74268058562268,NA,NA,NA,-10.4803574574918,NA,-9.56822759043291,-10.2651126861843,NA,NA
"Q9Y287",NA,NA,-9.30329150552022,NA,NA,-11.380229126763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P41222",NA,NA,-9.32388240218639,-10.1019756709492,-10.4642398247361,-9.68747208327893,NA,-10.6959739345691,NA,NA,-10.5343028824546,-10.1524659375231,NA,-11.0187962927426,-10.1531900911541,NA,NA,NA
"P01718",NA,NA,-8.00195430729903,-8.14060167794041,-8.65623896801767,-9.1375537574504,-8.24654172560648,-8.41435765751835,-8.44380894082395,-7.72168819904368,-8.02474392398153,-7.83053784263579,-8.48035745749184,NA,NA,-7.6801501854631,NA,NA
"P04080",NA,NA,-9.73202356386473,-9.10197567094923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P35443",NA,NA,-9.00610798907544,NA,NA,NA,-9.07701684891351,-9.1110114338479,NA,NA,NA,NA,NA,NA,NA,-9.26511268618425,NA,NA
"A0A0C4DH31",NA,NA,-9.32388240218639,NA,NA,-10.6874720832789,-10.1576359027308,-10.531520710074,NA,NA,NA,NA,NA,NA,-11.1531900911541,-10.2651126861843,NA,NA
"P40925",NA,NA,-10.3238824021864,-7.29462074889163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A0A0C4DH68",NA,NA,-8.71832900479906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q14126",NA,NA,-10.3238824021864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P37840",NA,NA,-9.74584936318239,NA,NA,NA,NA,-9.69597393456906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01704",NA,NA,-9.32388240218639,-8.84235553209642,-8.00439712330907,NA,-8.198578873307,-7.72103651760107,-7.07291479637588,-7.63163034816755,NA,NA,NA,NA,NA,-7.6801501854631,NA,NA
"P35527",NA,NA,-10.3032915055202,-10.263101493887,NA,NA,-9.96681441326058,-10.531520710074,-7.93915939908086,NA,-7.72981109143079,NA,NA,NA,-8.15319009115406,-10.2651126861843,NA,NA
"P05362",NA,NA,-10.3238824021864,NA,NA,-10.2214144984658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q14689",NA,NA,-8.71832900479906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P07451",NA,NA,-10.3032915055202,NA,NA,NA,NA,-10.6959739345691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P62328",NA,NA,-9.30329150552022,-10.1019756709492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01624",NA,NA,-9.73202356386473,-10.180290355268,-8.87927732401496,NA,-8.47525741450783,-8.3740458396817,-8.90967470307593,NA,NA,NA,NA,-11.0187962927426,NA,NA,NA,NA
"Q08830",NA,NA,-9.74584936318239,NA,NA,-8.63645199774466,NA,NA,-8.93915939908086,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P13598",NA,NA,-10.3238824021864,-9.6224068294281,NA,NA,-9.75217719127273,-10.6959739345691,-10.2480766748457,NA,NA,-10.1524659375231,NA,-11.0187962927426,NA,NA,NA,NA
"Q02818",NA,NA,-10.3238824021864,NA,NA,-9.99266281931783,NA,NA,-8.93915939908086,NA,-10.3466720188689,NA,NA,NA,NA,NA,-10.3921640669412,-10.2479275134436
"Q9Y490",NA,NA,-10.3032915055202,NA,NA,NA,NA,NA,-9.93915939908086,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8NBJ4",NA,NA,-10.3238824021864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P13639",NA,NA,-10.3032915055202,-6.00145081081679,-10.4642398247361,-10.380229126763,NA,NA,NA,NA,-8.02474392398153,NA,-8.89539495677069,NA,-8.5682275904329,-7.6801501854631,NA,NA
"Q9Y2V2",NA,NA,-10.3238824021864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96L73",NA,NA,-8.30329150552022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P12830",NA,NA,-10.3032915055202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O15394",NA,NA,-10.3032915055202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q92953",NA,NA,-8.71832900479906,NA,NA,NA,NA,-8.3740458396817,-8.93915939908086,-7.37354878712178,NA,NA,NA,NA,NA,NA,-8.39216406694116,NA
"P22314",NA,NA,-10.3032915055202,-6.78004757606187,NA,-9.99266281931783,NA,NA,NA,NA,NA,NA,-10.4803574574918,-11.0187962927426,NA,NA,NA,NA
"Q12840",NA,NA,-8.71832900479906,NA,NA,NA,-9.49411660629257,NA,NA,-9.75750906816934,NA,NA,NA,NA,NA,NA,NA,NA
"Q8WWU7",NA,NA,-10.3032915055202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P15151",NA,NA,-9.73202356386473,NA,NA,NA,NA,NA,-10.2759581865932,NA,NA,NA,NA,NA,NA,-10.2651126861843,NA,NA
"P08670",NA,NA,-10.3032915055202,-4.27867581515766,NA,-9.22141449846581,NA,NA,NA,NA,-8.82158215187623,-8.56750343680199,-8.15842936260448,-10.0187962927426,-10.1531900911541,-8.26511268618425,NA,NA
"Q12860",NA,NA,-10.3032915055202,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.4803574574918,NA,-11.1531900911541,NA,NA,NA
"P07738",NA,NA,-10.3238824021864,NA,NA,NA,NA,-9.69597393456906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P20929",NA,NA,-9.30329150552022,NA,NA,-9.79526662604183,NA,-7.36159570863165,-7.89879570575992,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A0A0C4DH73",NA,NA,-7.1748464418426,-7.26310149388705,NA,NA,-6.79133914397452,NA,-6.690995685872,-6.52555188056682,NA,NA,NA,NA,NA,-5.8727952634055,NA,NA
"P22061",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P20160",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P12955",NA,NA,-9.34477144328492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P08253",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P0DP02",NA,NA,-8.75980894256376,NA,NA,NA,-9.33379427637991,-7.9465582093528,-6.690995685872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01854",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,-10.2759581865932,NA,NA,NA,NA,NA,NA,NA,NA,-8.24792751344358
"P13987",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P0DPH8",NA,NA,-10.3447714432849,NA,NA,-9.22141449846581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P61970",NA,NA,-10.3447714432849,NA,NA,NA,NA,-10.6959739345691,NA,-9.69547688200914,NA,NA,NA,NA,NA,NA,NA,NA
"Q13905-3",NA,NA,-9.34477144328492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P49918",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.39216406694115,NA
"Q9BTY2",NA,NA,-10.3447714432849,NA,NA,NA,-10.1963386606802,NA,NA,NA,-9.82158215187624,NA,NA,NA,NA,NA,NA,NA
"P49190",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9H2X9",NA,NA,-7.53741652122731,NA,NA,NA,NA,NA,-7.13180447702325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9HC84",NA,NA,-8.75980894256376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P37198",NA,NA,-10.3447714432849,NA,NA,NA,-10.1386670367408,NA,NA,-9.90544969712789,NA,NA,NA,NA,NA,NA,NA,NA
"A0A0A0MS14",NA,NA,-9.34477144328492,NA,NA,NA,-8.96681441326058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A2RRD8",NA,NA,-10.3447714432849,NA,NA,-9.38022912676299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y6X9",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P37837",NA,NA,-10.3447714432849,-7.10197567094923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q5VYS8",NA,NA,-8.75980894256376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q08043",NA,NA,-9.34477144328492,-7.03744432870694,NA,NA,NA,-7.9465582093528,-7.41336887858968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01706",NA,NA,-9.34477144328492,-8.67813899316589,-7.46423982473612,-7.07173816568886,-7.61663545717762,-9.53152071007396,-8.10860141688762,-7.68023393544225,-7.75878244227631,-6.69303431888585,NA,-6.84887129130029,-7.45275037301297,-7.45775776412665,NA,NA
"Q53GQ0",NA,NA,-9.34477144328492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8NG11",NA,NA,-10.3447714432849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y4I1",NA,NA,-10.3447714432849,-9.26310149388705,-8.87476184289247,NA,-10.3337942763799,NA,NA,NA,-10.4374392876578,NA,NA,NA,-10.1531900911541,NA,NA,NA
"P02751",NA,NA,NA,-3.29016443996237,NA,-2.9176337502887,-2.78689981649227,NA,NA,-3.23604526337184,NA,NA,NA,NA,NA,NA,NA,NA
"Q7L7L0",NA,NA,NA,-4.92504690951768,NA,NA,NA,NA,NA,NA,-5.748575585479,NA,NA,NA,NA,NA,NA,NA
"P05787",NA,NA,NA,-5.36148396269586,NA,-10.380229126763,NA,NA,NA,NA,-10.5343028824546,NA,-9.48035745749184,-11.0187962927426,-9.15319009115406,NA,NA,NA
"P08238",NA,NA,NA,-4.59430451941618,NA,-10.6874720832789,NA,NA,NA,NA,NA,-8.15246593752315,-6.23242994404826,-9.0187962927426,-8.8312619962667,NA,NA,NA
"P0DMV9",NA,NA,NA,-5.17392429188317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P35908",NA,NA,NA,-7.94117339899968,-10.4642398247361,-9.29863758789564,-7.74883177565876,NA,-9.93915939908086,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P10809",NA,NA,NA,-5.79359114122421,NA,-8.80359137413877,NA,-10.6959739345691,NA,NA,-7.76170951814774,NA,-9.48035745749184,NA,-10.1531900911541,-7.45775776412665,NA,NA
"P11142",NA,NA,NA,-5.09265305645479,NA,NA,NA,NA,NA,NA,NA,NA,-7.67300253543424,NA,NA,NA,NA,NA
"P07900",NA,NA,NA,-5.0057369398534,NA,-9.25950941513454,NA,NA,NA,NA,NA,NA,NA,NA,-10.1531900911541,NA,NA,NA
"P07437",NA,NA,NA,-5.79359114122421,NA,NA,NA,NA,NA,NA,-8.02474392398153,NA,NA,NA,NA,NA,NA,NA
"Q06830",NA,NA,NA,-5.50774870591058,NA,NA,NA,-9.1110114338479,NA,NA,-10.3466720188689,-8.56750343680199,-7.67300253543424,NA,NA,NA,NA,NA
"P08729",NA,NA,NA,-6.27339975965943,NA,NA,NA,-9.65307006104246,NA,NA,-10.3466720188689,NA,NA,NA,NA,NA,NA,NA
"P06748",NA,NA,NA,-6.20055178773453,NA,-10.380229126763,NA,NA,NA,NA,-7.02474392398153,-9.15246593752315,-8.89539495677069,-10.0187962927426,NA,-8.26511268618425,NA,NA
"P62258",NA,NA,NA,-5.72989754862772,NA,NA,NA,NA,-9.93915939908086,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P68371",NA,NA,NA,-6.38137097217693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P30740",NA,NA,NA,-9.26310149388705,NA,-10.6874720832789,NA,NA,NA,NA,-9.3466720188689,NA,NA,NA,NA,NA,NA,NA
"Q86YZ3",NA,NA,NA,-9.26310149388705,-10.4642398247361,-8.57287420470539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P30046",NA,NA,NA,-10.180290355268,NA,-10.6874720832789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P23284",NA,NA,NA,-6.74642128092559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P02545",NA,NA,NA,-5.64094020472667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P61978",NA,NA,NA,-6.99259101346937,NA,-11.380229126763,NA,NA,NA,NA,NA,-10.1524659375231,NA,NA,NA,NA,NA,NA
"Q86TH1",NA,NA,NA,-10.263101493887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8IXL6",NA,NA,NA,-10.263101493887,NA,NA,NA,-10.531520710074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P06703",NA,NA,NA,-7.5953278545468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
