"","F1_126","F1_127N","F1_127C","F1_128N","F1_128C","F1_129N","F1_130N","F1_130C","F1_131N","F1_131C","F1_132N","F1_132C","F1_133N","F1_133C","F2_126","F2_127N","F2_127C","F2_128C","F2_129N","F2_129C","F2_130N","F2_130C","F2_131N","F2_131C","F2_132N","F2_132C","F2_133C","F3_126","F3_127N","F3_127C","F3_128N","F3_128C","F3_129N","F3_129C","F3_130N","F3_130C","F3_131N","F3_131C","F3_132N","F3_132C","F3_133N","F3_133C","F4_126","F4_127N","F4_127C","F4_128N","F4_128C","F4_129N","F4_129C","F4_130N","F4_130C","F4_131N","F4_131C","F4_132N","F4_132C","F4_133C","F5_126","F5_127N","F5_127C","F5_128N","F5_128C","F5_129N","F5_129C","F5_130N","F5_130C","F5_131N","F5_132N","F5_132C","F5_133N","F5_133C","F6_126","F6_127N","F6_127C","F6_128N","F6_128C","F6_129N","F6_129C","F6_130N","F6_130C","F6_131N","F6_131C","F6_132N","F6_132C","F6_133N","F6_133C"
"P55290",0.0496307677246004,0.345964030342872,0.250961573533219,0.0100636833446975,0.334568275666133,0.0482361856528476,0.442545456105304,0.207892851641333,0.246104009883917,0.144046369616707,0.372952097911829,0.158337027167101,0.0976107966264223,0.0313951962755343,0.343692069179019,-0.852042118612899,0.166072675946706,-0.694321256757713,0.391767719955997,-0.0484122051852459,0.752748591407134,-0.365871442474959,-0.263611599296539,0.0745054363636298,0.339137384919585,-0.352915787371046,-0.41119543298445,-0.045431429247006,-0.0469210473874926,0.105678077894537,-0.397828209246621,-0.220950447162541,-0.22431729826094,0.0524158941511385,0.00288250853312136,-0.272297327162762,0.375178479589612,1.08678376614207,0.183962834842595,0.173767067736706,0.0172092900322231,0.00719550140420377,-0.369594528517677,-0.272297327162762,-0.176250639691727,0.379620962055708,0.108357178090419,-0.293358942690592,-0.375197234747053,-0.358453970912476,0.0662614422687213,0.0328061450832415,0.0676387168753633,0.0717626693000913,-0.926865295369785,0.0200576523412535,0.063502942306158,0.0731347046302154,-0.0276749584428483,-0.244685095954902,-0.120294233717712,0.27500704749987,0.246104009883917,-0.556393348524385,-0.181149439104566,-0.145605322246899,-0.125006361067033,-0.0558912008920452,-0.436353730515936,0.24000896473507,0.0172092900322231,0.194087052116302,0.037030730944967,-0.0320936297098533,-0.0159575739029762,0.197865391353738,0.105678077894537,-0.0513991525066443,-0.399730246490995,0.359521170427595,0.364012053558615,0.176322772640463,0.344828496997441,-0.215914857265243,-0.0831412353002459
"P01714",-0.710755714843358,-0.332789087519129,-0.0320936297098533,-0.512513650651464,-0.117161344232749,-1.54793176977619,-0.120294233717712,0.457331625485014,-0.132894270497345,-1.08926733809709,0.0299828662157143,-0.805912947883698,-0.655171503002559,0.16478627814334,0.0114956388378294,-0.617056130431009,0.372952097911829,-0.844250767322055,2.7235585614721,-0.210896782498619,0.858378925082071,0.448900951145128,-0.265344566520995,0.169925001442312,0.01292617444427,-0.360304766600418,0.260627908126699,0.0662614422687213,-1.03209362970985,-0.260151897300673,0.207892851641333,0.986956962524401,0.386259141133346,-1.15521264992094,-0.428565884123491,0.140124223909071,-0.309359421384307,0.222804561045261,0.670840335881562,-0.698997743967186,-0.457989644463391,-0.123433941248279,-1.0086822430998,-0.380821783940931,0.15704371014558,0.423309237242387,0.77568270173906,0.401630466584741,0.0229004021100788,-0.205896101440252,0.545968369105292,-0.488026018218199,-0.846843211938579,-0.0218043703183484,-0.3040061868901,0.255802836602718,-0.364013496254377,-0.077041035763828,-0.783389931257558,-0.215914857265243,-0.0664273617389761,-0.44418384493836,0.0731347046302154,-0.907792561902911,-0.921390165303633,-0.518701058452435,0.329984649758421,-0.575615328461903,-0.595096877854869,0.116364756691785,0.196607044094818,0.094911647025467,0.331131922217202,0.0922074380970889,-0.416962376203336,-0.729770092762002,0.285698125958125,-0.373327247394007,-0.045431429247006,-0.265344566520995,-0.104697378666693,-0.286304185156641,-0.608232280044003,0.863938450423972,-0.0619024389259069
"Q6UWP8",0.00719550140420377,-0.192645077942396,-0.212567535483132,0.573374526445944,0.120351940365222,-0.15360697914764,1.45470232816369,0.304511041809953,0.175045486110914,-0.118726938570751,0.162210036314307,0.167357927738514,-0.573466861883327,-0.096961729887088,-0.488026018218199,-2.27229732716276,0.00719550140420377,-0.846843211938579,0.559736524432983,-0.298672742587059,1.0164963198962,0.207892851641333,0.104336659814736,-0.302226180444814,0.788268082866837,0.0482361856528476,-0.608232280044003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.471928835421265,-0.547931769776189,-0.401634794676355,0.158337027167101,0.0200576523412535,0.237563718317676,0.00575926928868495,0.18269229751619,1.19156265070076,0.185232254230161,-0.330973234490369,-0.459972730742493,-0.214240225572989,0.0384361816561079,-0.109358756036556,0.0607391578576785,0.13224779829844,0.0786098346963665,0.12961273813047,-0.120294233717712,0.133563525741106,-0.703689439291908,-0.790858602161408,-0.164884384741782,-0.0816137655536521,-0.352915787371046,-0.655171503002559,-0.24297675349254,0.0840642647884745,0.158337027167101,0.00575926928868495,0.0565835283663675,0.105678077894537,1.88713530046191,-0.0740005814437769,-0.0634091701760615,0.138814468902282,0.105678077894537,-0.0634091701760615,-0.0603972796439563,0.100304905795685,-0.0679388286565756,-0.0439433475875971
"A0A0B4J1U7",0.273814244587037,0.00288250853312136,-0.0724827538015237,-0.85464861442738,-0.595096877854869,-0.924125133024872,-0.44418384493836,0.596458139558986,-0.432454552356253,-0.104697378666693,-0.541617995843987,-0.49817873457909,0.282143228781498,-0.780908941753803,0.418999465431266,0.527070335512661,-0.664288089679538,0.15704371014558,0.809002774939086,-0.407363571393423,1.01292617444427,-0.481968507397831,-0.510457064357526,0.0908534304511135,0.063502942306158,-0.22431729826094,-0.334607228958109,0.467801156488407,-0.123433941248279,-0.220950447162541,0.206643223983395,0.82130203988953,0.308011314552178,-0.251538766995964,-0.282789700980404,-0.899695094204314,0.153156788061421,0.205392512989685,-0.41119543298445,0.637842060324105,-0.253257284222264,0.0200576523412535,-0.805912947883698,-0.288064643021078,-0.595096877854869,0.228972569760161,-0.533242384273829,0.779890039340047,-0.873027143742234,-0.077041035763828,0.00288250853312136,-0.434402824145775,-0.971430847803229,-0.0188780102056894,0.376290383337052,0.402722176845605,-0.0831412353002459,0.0881415968690176,-0.163267919540864,0.351628329102782,-0.883635243308215,-0.189351252217354,-1.14880066140671,0.0799753767205959,0.771463058365651,-0.0188780102056894,-0.0985055449524251,-0.473931188332412,-0.0439433475875971,-0.407363571393423,-0.518701058452435,-0.67116353577046,0.674460651560259,-0.597277823154395,-1.05889368905357,0.508935661864395,-0.13764780046798,-0.330973234490369,-0.282789700980404,0.0313951962755343,0.993493221058416,-0.795859283219775,-0.83650126771712,0.94335876267781,0.374065718222538
"P32119",-0.436353730515936,-0.187707155126729,-0.894321922105463,-0.194294815161489,2.1013139010863,-1.15521264992094,0.31034012061215,-0.440263475567017,0.397255345594427,-0.142417044615852,-0.254977850962736,0.650764559116902,-0.428565884123491,-0.375197234747053,-0.106249498279434,-0.200912693925996,1.82171021503467,-0.508403405589552,-0.592919224549499,1.45470232816369,-0.360304766600418,-0.369594528517677,0.689746438493556,-0.125006361067033,-1.11716134423275,0.70310069960416,-0.771027430239839,-1.20756106993536,-0.932361283124637,-0.584241333477502,-0.314732593483158,-0.298672742587059,-1.2827897009804,-0.0232697793228472,-0.849440323424619,-0.997117491466879,-0.176250639691727,0.700439718141092,-0.771027430239839,0.0496307677246004,-1.1456053222469,-1.24127043154214,-0.334607228958109,-0.24297675349254,0.121678556588252,-0.369594528517677,-0.691988685447822,1.15898325116039,0.998556583130331,-0.174621396107069,-0.0291463456595165,0.871055075086629,0.594548549550354,-0.652901329377732,-0.844250767322055,-0.608232280044003,-1.2827897009804,0.863938450423972,-0.428565884123491,-0.753895990116083,-1.08926733809709,-0.891642821909581,-0.821126041830205,-0.805912947883698,0.304511041809953,0.506906554580693,0.0786098346963665,-0.244685095954902,0.116364756691785,-0.758769964484555,-0.763660460831626,-0.494109070270043,-0.680382065799839,1.40816837070811,0.498761465671852,0.190298791626595,-1.13289427049735,-0.77595972578207,-1.06793882865658,0.272620454662992,-0.343732465205711,1.87105507508663,0.235114320376357,-0.680382065799839,-1.17788172527066
"Q13093",0.185232254230161,0.261831658752137,0.180147861158429,-0.189351252217354,-0.106249498279434,-0.156820109742826,0.57918014812715,1.175684270731,-0.281035664240461,-0.62148837674627,-0.237863830098888,0.104336659814736,0.349365277594213,-0.479954975960182,0.277389698810864,0.359521170427595,-0.659722595233746,-0.467932447710969,1.27798474729977,0.54794331129035,0.273814244587037,0.175045486110914,0.141432790929296,0.559736524432983,0.549915553621955,0.206643223983395,0.0676387168753633,-0.140825544133565,0.331131922217202,-0.440263475567017,-0.500217879852688,-0.488026018218199,0.401630466584741,-0.0831412353002459,-0.592919224549499,-0.321928094887362,-0.539519529959989,0.207892851641333,0.703986603863431,-0.144010302691519,-0.448114896528275,-0.741782610463982,-0.0115879742752118,-0.415037499278844,0.155749232677945,-0.438307278601691,-0.246395463720005,0.204140716780225,0.411426245726465,-0.639354797539784,-0.948975996975533,-0.121863233373052,-0.172993990361023,-0.197599959885161,-0.473931188332412,-0.258425152581204,-0.951763814347152,-0.164884384741782,-0.045431429247006,0.0840642647884745,-0.584241333477502,-0.488026018218199,-0.309359421384307,-0.703689439291908,-0.373327247394007,0.12565110166152,-0.187707155126729,-0.282789700980404,-0.450084446378045,-0.241270431542137,-0.696657605512669,-0.751465163861321,-0.327348370671615,-0.382701517159154,0.32077347694587,-0.0831412353002459,-0.334607228958109,0.194087052116302,-1.35845397091248,-0.314732593483158,-0.367731784500487,0.304511041809953,-0.192645077942396,-0.808437349299244,-0.729770092762002
"P62937",-0.560642821525743,-0.652901329377732,-0.744197163397282,-0.57132159005177,0.0157829972409275,0.642470537315822,0.922197848396367,0.614474282837701,1.32826202860941,0.534061602421118,-0.883635243308215,0.483364360713349,-0.537424111957796,-0.343732465205711,-0.601649629654035,-0.614845103115656,-0.45600928033515,-0.918660372548061,-0.261880711217424,-0.284545872884282,-0.67116353577046,0.133563525741106,0.478195257939166,-0.251538766995964,-0.57132159005177,-0.72499295250013,-0.343732465205711,-0.977099597889921,-0.2688167584278,-0.380821783940931,-0.358453970912476,0.134878054343112,-0.57132159005177,-0.182786075741673,0.285698125958125,-0.516635639286651,-0.332789087519129,0.540027269257507,-0.22431729826094,0.648005179810493,0.154453592679872,-0.951763814347152,0.0524158941511385,0.31150311546827,-0.291592016516404,0.108357178090419,0.0607391578576785,0.283329168051641,-0.0543922968186278,0.037030730944967,-0.483984852996335,0.678071905112638,0.62760683812965,-0.121863233373052,1.10299399332333,-0.314732593483158,-0.457989644463391,0.62854031926276,-0.204233052217608,-0.332789087519129,-0.360304766600418,-0.483984852996335,-0.0218043703183484,1.46988597627446,0.190298791626595,0.765534746362977,0.0496307677246004,0.526068811667588,-0.275786313242642,-0.788364746672851,-0.15200309344505,0.187767747046025,-0.136061549576028,0.270229907237998,0.481298941547565,1.57434375392001,-0.756330919033137,0.786596361890807,-0.354759487354735,0.822934048028371,0.576280257621355,0.0690146779151805,0.0799753767205959,-0.334607228958109,-0.886299500835272
"P01762",0.217851096811131,-0.0115879742752118,-0.0188780102056894,-0.395928676331139,0.0313951962755343,-0.174621396107069,-0.256700472111743,0.185232254230161,0.302172799740752,0.309176187478515,0.359521170427595,0.278579550458423,0.443606651475615,-0.123433941248279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.788364746672851,-0.15200309344505,-0.352915787371046,0.673556423990145,0.768925335563751,-0.0528949484321255,-0.440263475567017,0.340277404766254,-0.13764780046798,0.0621217119077975,0.291603558030565,0.0854246562526777,0.176322772640463,-0.289827251720338,-0.0588936890535686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46394709975979,-0.41888982477445,-0.0144995696951151,0.458382004156013,-0.354759487354735,-0.603840510926846,-0.457989644463391,-0.364013496254377,-0.582079992188035,-0.407363571393423,-0.529072742524873,0.0827025893302493,-0.222632890549587,-0.205896101440252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P01599",0.593592805864596,-0.818579359719858,0.12961273813047,0.604071323668861,-0.0740005814437769,-0.841662972832899,-1.0439433475876,2.66357233541752,-0.954557029238833,-1.08926733809709,-0.994240730711315,-1.60384051092685,0.329984649758421,0.137503523749935,0.207892851641333,-1.14880066140671,-0.99136969485656,0.566571640626761,2.63389614591908,0.128293401009818,0.882056070968626,-0.0543922968186278,-1.3621579396759,-0.597277823154395,0.0621217119077975,0.00863030514344006,-0.471928835421265,0.12565110166152,0.372952097911829,-0.828793172581858,0.603121869839996,1.21163525332715,0.0384361816561079,0.16349873228288,0.399444564589458,0.471967787661516,0.0468402542029724,0.379620962055708,-0.239566125329888,-0.236163541109049,0.331131922217202,-0.125006361067033,-0.554273296650016,1.0036022366802,0.137503523749935,-1.73216460790239,0.715454127115718,0.0482361856528476,-1.33642766458248,-1.51457317282976,-0.118726938570751,-0.434402824145775,-1.45008444637804,-1.07400058144378,-1.76611193982572,0.58014548442338,-0.158429362604483,0.0786098346963665,0.14535138557262,-0.0954195650786824,-0.0484122051852459,0.282143228781498,-0.199255376063222,0.561692721398309,-0.163267919540864,0.0214797274104514,-0.281035664240461,0.105678077894537,-0.360304766600418,-0.0831412353002459,0.0989584800881688,-0.432454552356253,0.119024103142275,-0.496142467422571,-1.05589120089205,-0.258425152581204,-0.103146927103293,0.0524158941511385,-0.190997225060914,-0.352915787371046,0.220329954879556,0.222804561045261,-0.101598140007807,0.9061209529971,-0.22431729826094
"Q8NBP7",-0.582079992188035,-0.263611599296539,0.154453592679872,0.414676780426886,0.6535186707536,-0.588573754273535,0.490570130446201,0.305678743242287,-0.176250639691727,0.0243196791954129,0.12961273813047,-0.220950447162541,-0.222632890549587,-0.160040412510468,-0.274040765490812,-0.207561069935362,-0.63710935733414,-0.101598140007807,-0.430508908041284,-0.131313234677865,-0.846843211938579,-0.189351252217354,-0.15360697914764,-0.236163541109049,-0.277533975528909,-0.140825544133565,-0.282789700980404,0.381837083906047,-0.258425152581204,0.204140716780225,0.250961573533219,0.250961573533219,-0.388355456626338,-0.184424571137427,-0.0985055449524251,-0.256700472111743,-0.486004020632987,0.389566811762726,-0.0528949484321255,-0.409278229990159,-0.436353730515936,-0.459972730742493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210896782498619,-0.258425152581204,0.0813396274519388,0.253384235800074,0.429749850800216,0.0881415968690176,-0.217591435072627,-0.0679388286565756,-0.0130430374755989,0.0593552776164212,-0.118726938570751,-0.232768962976124,-0.0409717810563062,-0.114035243246029,-0.522840788813359,-0.302226180444814,-0.457989644463391,0.214124805352847,-0.258425152581204,-0.450084446378045,-0.112474729258412,0.00288250853312136,-0.0892673380970874,-0.321928094887362,0.155749232677945,-0.2688167584278,-0.187707155126729,0.0200576523412535,-0.446148031818874
"Q14126",-0.132894270497345,-0.168122758808327,-0.246395463720005,0.149259365499623,-0.0144995696951151,-0.236163541109049,0.718087583960517,1.09220743809709,0.186500557644495,0.01292617444427,0.38404980679516,0.0676387168753633,0.0143552929770701,-0.0335695326937018,-0.163267919540864,0.0114956388378294,-0.267079617891743,0.0482361856528476,0.451013242943973,-0.336427664582477,1.34993137336011,0.212880566344385,0.0200576523412535,-0.166502663140165,0.00288250853312136,0.0412429822318813,-0.0908029370083126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.539519529959989,-0.249822294406943,-0.214240225572989,-0.413115187147815,-0.0513991525066443,-0.0862010350493039,-0.471928835421265,0.0717626693000913,-0.0115879742752118,-0.405451450449646,-0.486004020632987,-0.526992432083826,-0.045431429247006,-0.144010302691519,0.415758666522498,-0.0649174766813385,0.295135249000818,0.0157829972409275,0.348232419239271,0.0482361856528476,-0.0188780102056894,-0.246395463720005,-0.117161344232749,-0.100051013810328,0.124328135002202,0.192825403552391,-0.045431429247006,0.0468402542029724,-0.289827251720338,-0.212567535483132,0.0854246562526777,-0.529072742524873,-0.291592016516404,-0.397828209246621,-0.426625473554056,-0.120294233717712,-0.415037499278844,0.142740172116082,0.12565110166152,-0.096961729887088,-0.248107861595691,-0.298672742587059,-0.114035243246029
"A0A087WSY6",0.0962618530584035,0.243669080966863,-0.234465253637023,-0.0862010350493039,-0.0130430374755989,-0.263611599296539,0.417920007811965,0.567545447643747,-0.300448367476911,-0.0892673380970874,0.126972856257766,0.175045486110914,0.037030730944967,-0.65744525452268,0.0257375614136083,0.159629185821228,-0.0862010350493039,-0.595096877854869,-0.471928835421265,-0.249822294406943,0.669933835668961,0.591679416935737,-0.217591435072627,-0.166502663140165,0.0799753767205959,-0.703689439291908,-0.413115187147815,-0.115597447016313,0.00719550140420377,0.0758748669751276,0.462575888042204,1.02998286621571,-0.212567535483132,-0.45205668870965,-0.352915787371046,-0.659722595233746,0.345964030342872,-0.655171503002559,-0.284545872884282,0.22650852980868,-0.450084446378045,-0.550042516371997,-0.0634091701760615,-0.171368418311981,-0.234465253637023,-0.50635266602479,0.00719550140420377,-0.104697378666693,-0.380821783940931,0.101650076094435,0.0648828515848544,0.0496307677246004,-0.145605322246899,-0.349235440883098,-0.0409717810563062,0.345964030342872,0.635057829725214,0.0593552776164212,0.136191386287144,0.175045486110914,-0.103146927103293,-0.0800879113226919,-0.454031630894707,0.278579550458423,-0.0785636691937021,0.257010618206024,-0.0938790470029001,-0.134477040860036,-0.0424567992428948,0.159629185821228,0.00144197417390632,-0.0862010350493039,-0.104697378666693,0.34255474547732,0.250961573533219,0.00144197417390632,-0.0573916638883367,-0.00868224309980088,-0.142417044615852,-0.552156355637914,0.323081789503733,-0.373327247394007,-0.0892673380970874,0.909197062991687,-0.678071905112638
"P01717",-0.158429362604483,-0.318325858207167,-0.275786313242642,-0.783389931257558,-0.813499442355505,0.121678556588252,-0.00144341686966872,-0.442222328605074,-0.492078535042672,-0.673462651860048,0.195347598322219,-1.19099722506091,-0.145605322246899,0.904580434921318,-0.416962376203336,0.10969486482593,-1.01449956969512,-0.136061549576028,0.177598929327733,-1.28630418515664,0.141432790929296,-0.293358942690592,-0.766111939825723,-0.2688167584278,-0.0908029370083126,-0.696657605512669,0.701327257412941,0.991317756900199,0.564622052436981,-0.309359421384307,-0.488026018218199,0.0271540515037266,-0.41888982477445,-0.351074440546879,0.126972856257766,0.349365277594213,-0.300448367476911,-0.652901329377732,0.063502942306158,0.0881415968690176,0.063502942306158,1.29865831556452,-1.20756106993536,-0.15200309344505,-0.164884384741782,-1.7178567712185,0.291603558030565,-1.200912693926,0.763836458890951,-0.678071905112638,-0.606034724339757,-0.0831412353002459,-1.64385618977472,-1.73696559416621,-0.729770092762002,0.733788168625182,0.469885976274464,-0.736965594166206,-0.236163541109049,0.655351828612554,0.650764559116902,-0.222632890549587,0.813935070481317,-0.104697378666693,0.551885103471725,-0.386468347082073,0.171206827418142,-0.212567535483132,0.323081789503733,0.735522177296537,-0.590744853315162,-0.148800661406706,0.259423152281415,-0.510457064357526,0.00719550140420377,0.162210036314307,0.457331625485014,-0.161653263478769,0.312665173558394,-0.246395463720005,0.172487515510134,-0.0174170530774094,-0.488026018218199,0.0922074380970889,1.49262232857445
"P08709",0.915329676013009,0.323081789503733,0.0593552776164212,-0.45205668870965,-0.49817873457909,-0.0174170530774094,-0.729770092762002,-0.516635639286651,0.289244285156642,0.497740088609093,0.140124223909071,0.166072675946706,0.792438930064638,0.168642035558839,0.121678556588252,0.610700062134764,-0.63262893435147,0.381837083906047,-0.026205070347394,0.291603558030565,-0.321928094887362,-0.573466861883327,0.242450073677701,-0.226003674888827,-0.209227962138,0.149259365499623,0.0551956542421246,0.707524790899608,0.453122446595813,0.426533138116673,0.366252263699564,0.260627908126699,0.241230035515445,0.665392771041891,0.0100636833446975,-0.204233052217608,0.336854639125465,0.385154896884344,0.367371065648529,0.587845009254277,0.180147861158429,0.192825403552391,-0.0588936890535686,0.289244285156642,0.417920007811965,-0.42081985187285,-0.351074440546879,0.162210036314307,0.706641057309408,0.550900664647523,0.22650852980868,0.371837617330421,0.474046599319306,0.323081789503733,0.482332020747376,-0.643856189774725,0.117695042669755,0.284514133244245,-0.0188780102056894,0.0214797274104514,0.0745054363636298,0.0881415968690176,0.0114956388378294,-0.190997225060914,0.00863030514344006,0.276198865032242,0.0214797274104514,-0.026205070347394,0.308011314552178,0.0908534304511135,0.309176187478515,-0.0218043703183484,-0.139235797371172,0.219091058246197,0.10701824988212,0.0313951962755343,0.31150311546827,0.0908534304511135,-0.0558912008920452,-0.132894270497345,-0.00578235259400611,0.0468402542029724,0.286881147788162,0.385154896884344,-0.0908029370083126
"P01033",0.297484915710575,0.0426443374084937,-0.132894270497345,-0.0130430374755989,-0.0484122051852459,-0.314732593483158,0.935082523318661,1.39835037034596,-0.0619024389259069,-0.103146927103293,-0.110915901401851,-0.134477040860036,0.304511041809953,0.121678556588252,-0.325539348439741,-0.215914857265243,-0.883635243308215,-0.56277226108709,0.535057594894842,-0.32373259173411,0.324234562270531,0.0676387168753633,0.144046369616707,-0.267079617891743,-0.318325858207167,-0.588573754273535,-0.136061549576028,-0.256700472111743,-0.182786075741673,-0.416962376203336,-0.628162382669579,0.3928669162308,1.27500704749987,-0.652901329377732,-0.0800879113226919,0.379620962055708,-0.109358756036556,-0.100051013810328,0.197865391353738,-0.545824106814198,-0.0985055449524251,0.166072675946706,-0.373327247394007,-0.115597447016313,-0.367731784500487,-0.325539348439741,0.395062799517578,0.507921464957328,-0.0985055449524251,-0.865121945656888,0.592636428606577,-0.0335695326937018,-0.0816137655536521,-0.101598140007807,0.169925001442312,0.108357178090419,-0.0115879742752118,0.034215715337913,-0.388355456626338,0.142740172116082,0.0565835283663675,-0.160040412510468,-0.0203404482841755,0.120351940365222,-0.302226180444814,-0.161653263478769,0.0745054363636298,0.0731347046302154,-0.0831412353002459,-0.318325858207167,-0.0908029370083126,-0.50635266602479,0.0538064436957938,-0.450084446378045,0.0758748669751276,0.190298791626595,-0.284545872884282,0.36289064266586,0.215367972203479,-0.31114825613412,-0.204233052217608,-0.210896782498619,-0.375197234747053,0.159629185821228,0.0440443327060212
"P01700",-0.251538766995964,-0.036525876025114,-0.42081985187285,0.00288250853312136,-0.314732593483158,-0.436353730515936,0.211635253327149,1.47300756791617,-0.169744675832317,-0.100051013810328,0.12300395405482,-0.212567535483132,-0.236163541109049,-0.288064643021078,-0.341902794648628,-0.22431729826094,-0.668868077782798,-0.270555993166337,0.549915553621955,-0.673462651860048,0.492622328574446,-0.161653263478769,-0.703689439291908,-0.136061549576028,0,-0.321928094887362,-0.526992432083826,0.113700499164728,-0.395928676331139,0.407080775450501,0.296310560708092,0.637842060324105,0.370722275148167,0.0854246562526777,-0.37145968073724,-0.263611599296539,0.0786098346963665,0.0214797274104514,-0.0232697793228472,0.523060061795249,-0.41888982477445,-0.207561069935362,-0.57132159005177,0.562669826102702,-0.215914857265243,-0.222632890549587,0.130930869826449,0.00432160595009347,0.0243196791954129,0.312665173558394,0.137503523749935,-0.343732465205711,-0.195946441032647,-0.380821783940931,0.0799753767205959,0.0813396274519388,0.250961573533219,0.16478627814334,0.120351940365222,-0.163267919540864,-0.529072742524873,-0.134477040860036,-0.227692025041597,0.0922074380970889,0.149259365499623,-0.096961729887088,-0.036525876025114,-0.0232697793228472,-0.0528949484321255,0.0243196791954129,-0.479954975960182,-0.248107861595691,0.271425676092934,-0.0954195650786824,0.22650852980868,-0.231074664436249,-0.026205070347394,-0.0985055449524251,0.12565110166152,-0.199255376063222,0.426533138116673,-0.312939311660108,-0.471928835421265,0.600269753509005,-0.31114825613412
"P35916",-0.246395463720005,-0.0380063225797449,-0.0740005814437769,0.37851162325373,-0.096961729887088,0.0496307677246004,0.0989584800881688,0.439357178474257,-0.567040592723894,-0.205896101440252,0.102993993323326,0.270229907237998,-0.229382353343797,-0.197599959885161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.619270551496451,0.113700499164728,0.204140716780225,0.22404027421793,-0.231074664436249,0.0172092900322231,0.0772429989324604,-0.785875194647153,-0.543719518489275,-0.619270551496451,-0.104697378666693,-0.547931769776189,-0.424687669312563,0.063502942306158,-0.354759487354735,0.0772429989324604,0.0621217119077975,-0.22431729826094,0.550900664647523,0.00432160595009347,0.236339539168374,-0.340075441597622,0.111031312388744,-0.231074664436249,-0.120294233717712,0.317304068361915,-0.231074664436249,-0.179514657013621,0.353887836284907
"P05362",-0.0649174766813385,-0.161653263478769,-0.200912693925996,-0.181149439104566,-0.0985055449524251,-0.450084446378045,0.773996325111173,2.38515489688434,-0.349235440883098,-0.114035243246029,-0.00433459026389113,0.0565835283663675,-0.0664273617389761,0.0243196791954129,-0.334607228958109,-0.227692025041597,-0.751465163861321,-0.375197234747053,1.32596199617185,0.034215715337913,0.927517246198476,0.154453592679872,-0.0694518807521452,-0.181149439104566,-0.38458370273713,-0.595096877854869,-0.375197234747053,-0.312939311660108,-0.249822294406943,0.62760683812965,0.15704371014558,0.155749232677945,0.0881415968690176,-0.888968687611256,1.08882003329859,-0.610433188237274,-0.38458370273713,-0.244685095954902,-0.347398782403481,-0.120294233717712,0.811471030529836,-0.623709616662948,-0.407363571393423,0.12961273813047,0.0799753767205959,-0.399730246490995,0.0468402542029724,0.0662614422687213,-0.261880711217424,0.194087052116302,0.473007567916174,-0.231074664436249,-0.394031641158542,0.13224779829844,0.321928094887362,0.266636642513989,-0.382701517159154,-0.207561069935362,-0.325539348439741,-0.0409717810563062,-0.595096877854869,-0.575615328461903,-0.415037499278844,-0.176250639691727,-0.260151897300673,-0.415037499278844,-0.377069649079823,-0.512513650651464,-0.457989644463391,-0.0573916638883367,-0.231074664436249,-0.550042516371997,0.243669080966863,-0.106249498279434,0.136191386287144,0.0285691521967709,-0.177881725270655,-0.103146927103293,0.449957483628004,-0.424687669312563,-0.189351252217354,-0.426625473554056,-0.136061549576028,0.0172092900322231,-0.120294233717712
"P26038",-0.327348370671615,-0.207561069935362,0.149259365499623,1.0962618530584,0.809825996097451,-0.177881725270655,1.17759892932773,0.104336659814736,-0.00723156923107586,0.353887836284907,-0.0603972796439563,-0.036525876025114,-0.341902794648628,0.215367972203479,-0.42081985187285,-0.199255376063222,0.499782120147312,-0.467932447710969,0.120351940365222,-0.254977850962736,0.00719550140420377,0.0717626693000913,-0.168122758808327,-0.263611599296539,-0.284545872884282,-0.0877333719335504,-0.0724827538015237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.603840510926846,0.635057829725214,-0.0528949484321255,0.451013242943973,0.0299828662157143,-0.343732465205711,-0.0954195650786824,0.491596594410448,-0.258425152581204,-0.0619024389259069,-0.0439433475875971,-0.100051013810328,-0.205896101440252,-0.237863830098888,-0.209227962138,-0.204233052217608,-0.0320936297098533,0.217851096811131,0.364012053558615,0.598365205323645,-0.547931769776189,1.16992500144231,0.337996463515016,-0.148800661406706,-0.190997225060914,0.01292617444427,-0.475936324222789,0.0229004021100788,-0.582079992188035
