"","CTRL.1","CTRL.2","CTRL.3","CTRL.4","CTRL.5","CTRL.11","CTRL.12","CTRL.13","CTRL.14","CTRL.15","CTRL.16","CTRL.17","CTRL.18","CTRL.19","CTRL.21","CTRL.22","CTRL.24","CTRL.25","CTRL.26","CTRL.27","CTRL.28","CTRL.29","CTRL.30","CTRL.31","CTRL.32","SARS.COV2.1","SARS.COV2.2","SARS.COV2.3","SARS.COV2.5","SARS.COV2.6","SARS.COV2.7","SARS.COV2.8","SARS.COV2.10","SARS.COV2.11","SARS.COV2.12","SARS.COV2.13","SARS.COV2.14","SARS.COV2.15","SARS.COV2.16","SARS.COV2.17","SARS.COV2.18","SARS.COV2.19","SARS.COV2.20","SARS.COV2.21","SARS.COV2.22","SARS.COV2.23","SARS.COV2.24","SARS.COV2.25","SARS.COV2.26","SARS.COV2.27","SARS.COV2.28","SARS.COV2.29","SARS.COV2.30","SARS.COV2.31","SARS.COV2.32","SARS.COV2.33","SARS.COV2.34"
"E7ETH0",0.636597058533183,0.545751294172638,-0.932410643385313,-0.820887808003149,0.12054020456208,-0.811849246064238,-1.04132542146184,1.71848197595066,-0.372515803596591,-0.053641741151157,-0.00351624565891414,-1.8152388950428,0.0597677739840164,-1.27384205384603,2.03460583983305,2.60485863683592,-0.867587400396374,-0.203631500963582,1.54099449901405,-0.866855778428805,0.859021661641259,0.924696471622788,0.922441419782256,-0.956132866750364,-0.0493715275201362,-0.666658994655172,2.02963473747931,0.329178386253252,-0.300438234272267,-0.294884053967705,-1.00379586099937,-0.420815658974892,-0.299583679325316,-0.208506988777808,-0.185873234501031,-0.516588560075028,3.06301619177139,-0.32831840955453,1.02456457759858,-1.08491839502195,0.731187583408016,-0.376270381675206,-0.354604297760436,-0.467001750068826,0.115835030146372,-0.22380275399712,-0.866214221942657,-0.445274199664365,0.146207586215473,-0.910919995076536,-0.576369416656205,-0.333118771659134,-1.01807188008069,0.910668025902727,-0.337815835913008,1.4368741071334,-0.466270554951879
"E9PGN7",0.135178946259874,-0.7804360394308,-0.772858570954404,-0.195562759983377,-0.331232295094841,-0.513662191288414,-0.53947527933007,1.24520595680823,-1.61802689456068,0.645399368463359,0.0279973023947747,-0.28637446083458,0.0432670016185028,-0.415335140988201,2.10912790949629,0.509266572808667,-0.553616307412115,-0.413318378327852,-0.702303463788295,-0.669666758517859,-0.520373151975999,-0.387254708446903,-0.256935306177291,0.979771352781727,-0.166864822195253,0.144952164424685,-0.714538280021442,1.13775004164425,-0.0604886199564484,-0.46366321786319,-0.623331228411188,-0.0269017041399594,0.00695579794837023,-0.22917599742164,-1.62292955983237,-0.235526878323352,2.27756365225732,1.69962664657987,0.152838648740712,-0.489414186877459,-0.866599868309092,0.059351091819929,-0.426838742568458,-0.501063610242345,-0.756329118912556,-1.72419041809555,-0.042432513851689,0.0624359858918817,-0.284553531040232,0.089191914425495,-0.472233537912914,0.629839078535242,0.405557803720474,4.06171161233848,2.01793770372397,1.08809272286965,-0.865511732464941
"F5GY80",1.77100452022527,-1.56311688732189,0.140932995436745,-0.0153335621527309,0.190461158026224,-0.0452640556889722,-0.0405716715052958,1.38754269461213,-0.366021091504003,0.998865280688249,-0.787893997465003,0.0540357732975528,2.80127205501641,0.806298374704497,-1.35894077278273,-1.10685766064322,0.186635662022343,0.20204440746701,-0.434589350614374,0.359691916830036,-1.3623030265581,1.33001802785551,0.0384533577198601,0.340864611924766,-0.0596395552474725,0.337535629690671,4.13297171008353,-0.342629004260163,-0.510070046640484,-1.31373023251092,-0.403559068109417,-0.437172465329792,-0.204111168644537,-0.353270778769286,-0.434890988213839,-0.282971668269985,0.873163935268556,-0.143807414138173,1.33195911151073,1.37887564092084,0.445545655685746,-0.402875356217296,-0.310727446119418,-0.430248328531408,-0.514628613416398,-1.12419725234579,-0.346476803165338,-0.417564193257907,-0.016454922780075,-1.32586776389206,-0.447596329524635,-0.436727869789247,0.473844746835548,-0.234033252890127,-0.704038379192416,-0.954942728155353,-0.348893560174384
"F6KPG5",-0.40685994116454,-0.115371754257218,-0.169790147371526,1.05545213288776,0.4410378526425,0.217629816186689,-0.0871676295218915,-0.619873618716071,0.189798550913572,1.04321776131886,0.317801437592592,4.16122532103366,0.534460357224331,0.812595806269104,-0.0175698477382731,0.254362729957353,-0.693268289061969,-0.720383846567606,-0.82761848241082,0.166897068865644,0.520743561758321,0.538669342450475,0.696511696801893,-0.922222769087893,-1.64373785450478,-1.15753696322309,-0.657944733156142,-1.03322226745312,-1.88047752557144,-0.0694096143784338,-0.937700890722234,0.612905597748619,2.08172945657823,-0.353531705977287,-0.89932627122504,-0.516158984047244,-1.14351835944381,0.508677273877587,-1.23929817147316,-0.360943719416341,-1.15252011582882,2.06027561517837,-0.388765016319308,1.24272822103717,-0.186970103092769,-0.0541734908364598,-0.251274998466156,-0.0353381493913543,-0.950124555277497,-0.589923968739568,0.473643543031551,-0.335113551427612,-0.0387831756966324,-0.282184369185835,0.671137316631303,1.12491438725593,1.0116900335104
"G3V1N2",-0.233973384417382,-0.537459868274846,-0.234490837242524,-0.237441097705415,-0.220053393167712,-0.193992989158835,-0.192458349755567,-0.178908362089564,-0.674613000769897,-0.151433350538012,-0.564405893877368,-0.640295613982745,2.24972251989497,-0.208708835854549,0.270531237483224,-0.223510551899944,-0.388016637052057,-0.221953685021544,1.18655912591112,3.92830921894145,-0.21830128448142,-0.148732345346559,-0.201002944179425,-0.2158359045059,-0.227197761504896,-0.337244260910059,-0.294884984105158,-0.571881088125857,-0.267907469579534,-0.316720472819415,-0.334292445222886,-0.346875992055873,-0.341834234524618,-0.334045199510914,0.0720030135155113,-0.270744600581735,-0.29162070813275,-0.357530641392897,-0.273498937733959,4.62922589384606,-0.312621338472904,-0.444896011986306,-0.278426395017704,-0.487842639336887,-0.339771482893826,-0.333538842948907,-0.351955459407357,-0.135620511541747,-0.28127853655539,-0.325705719947974,2.63523109552262,-0.447100289026757,-0.327847089039941,-0.211735232409536,-0.283108825842104,-0.30194853320297,0.343681928037176
"H6VRG1",-1.16314713734471,-0.274543184172786,0.632143158097343,-0.288786204627765,-1.10837006465687,-0.810936629756619,-0.411718184377179,0.448483548056794,0.221566320476134,-0.411880259196689,-0.298004905677942,-0.165483864520761,-0.256034610819743,-0.339554075849028,-0.20934711231775,-0.192285575334523,-0.201108449536221,-0.228305818546205,0.518774941917062,-0.224851483006977,-0.291048506010599,-0.171868364382738,-0.403527756141311,-1.52243328174624,-0.337848832872896,-0.477659530558349,-0.0246175723552761,0.509593175711289,2.34604946339527,-1.14978599954449,0.059127380742359,0.15649555724846,0.227273006915,-1.03634290176185,0.94946120012002,0.00222866265448061,-0.932628340803979,3.32086221049544,0.743021560999349,0.00430021833402051,4.35462431848309,1.17762527384078,-0.0284014544057649,0.173429930429491,-0.0670535160965823,-0.911795739341838,0.249461066571106,-0.0650600464122902,0.195849549635219,-0.940222920613909,-0.183660530230937,0.518774941917062,0.529172522247544,-1.43899038484189,0.150026899909964,0.242741623325626,-1.16378329366021
"J3KTC3",-1.25987270073652,-0.476495627311874,-1.68176685049694,-0.887246918345088,-0.339859793747267,-1.39043837825543,-0.697796814537311,0.343373278743698,-0.286663394962412,-0.615013046278001,1.7647364019397,-0.419637942754545,-0.71030606111319,-0.874264096258664,-1.69119218150763,-0.598652740853549,-0.451173605742119,-0.595830861868565,0.472789532532272,0.412588933934825,-1.91709829000481,-0.386592601852953,0.195624424985859,-1.64134388324262,-0.317900759413214,0.840068792153658,-2.69545196485645,0.596256633668209,0.0875355617433406,0.205679034402578,1.40319953020605,0.712529566608687,0.749276947294979,0.247838257122385,0.977210274940244,0.385937632802293,-1.05337409555662,0.834311300542544,0.536557973464151,0.850998527795633,0.72111160639728,0.684614261775347,0.168732961631121,0.14617081999793,0.183009517448571,0.568307953078317,-0.667712845054455,-0.830039634673298,0.922369805484334,-0.592195421691704,0.812497118727984,1.75236200383665,0.551037583217915,2.4824541177076,0.230500202616544,1.42215513706402,0.816084817250481
"K7ERI9",-0.120906684695079,-0.226166976528469,-1.31557215120308,-1.25338738770831,0.549687277731635,-0.217534059563035,-0.2276777747919,0.446558709957527,1.06169861526515,-0.253196884467014,2.977336481567,1.38419991473446,0.502073169002377,1.83982195776534,1.23131546257125,1.73185505033013,0.563522446151616,0.679405871861527,0.93310820078032,0.319958062312114,0.800352673065994,1.73618732479284,1.72001388403936,-0.430751957350517,0.536205750238855,-0.893974406781741,-0.574636880324844,-1.43547932147788,-1.34167424217044,0.356526212144237,-0.784754326721362,-0.718340378256209,2.17823902618867,-0.565811032638193,-1.07953066911482,-0.771076187151936,-0.0438356392530029,-0.0451960674184886,-0.545153654810559,-0.686469268662374,-0.619916778905906,-0.0834751243013311,-0.760937041881535,-0.544187027813323,-0.0275457799616831,-0.685464131686869,-0.640290092269924,-0.685157459777214,-0.971243495297557,-0.921098714367346,-0.538671849606982,-1.28352544441736,-0.61618547706182,-0.676637095349405,-0.298301982136828,1.39524263080753,-0.0595452753835795
"O43866",1.08250067964128,-0.365045415636689,2.21003216626438,0.350776025430944,1.58011895799902,0.120987873776356,-0.0180410627725807,0.0611245592635854,-1.23962993482365,0.0635131340690373,-0.159681932555693,0.139106765324972,-1.03936288414652,-0.997177325378836,2.20462831080713,0.45047992588969,0.389109261730914,-0.565141546537547,-0.327990008140298,0.252775276593201,-1.04064617773206,0.893210399303606,-0.987121661479954,-0.633245635977856,-0.0279897564713445,0.53438142099215,0.501310653450139,-1.68098002756822,-1.21304632855899,1.123615955048,-0.0571168117877149,1.86674956246066,-1.38067793389981,-0.214323473495332,-1.33478178817957,-0.987532566574754,1.3651169947996,0.779823498714383,-1.09468275568125,-1.19532822644495,-0.253062964011835,-0.674624034822478,0.123553763315699,-0.443911869928396,0.147157551875345,2.73770372234516,0.436755998030471,0.0845435916841151,1.23761851564769,0.400605418900727,-1.22814424212994,0.45047992588969,0.0782765332207034,-1.6153848544085,-0.271639501981824,-0.77140532337888,0.151659602036816
"O75636",1.20163398379265,2.25390545285111,-0.522023094584832,-0.801860684872689,-0.451746309571764,-0.877068126673498,-0.0546929051432904,-1.21792250892925,0.0879576522842568,-1.09292744282679,-0.210363896330362,-0.380484079444263,0.0117280513623157,-0.896135391648774,-1.37435231344173,0.18039648716453,-0.336183483536572,-0.311422459428675,-1.94694533443114,0.311489166473314,0.408399046814453,-0.925645904361814,0.35693047000041,-1.3049988685411,-0.513211046733562,1.6138909328931,-0.864090583108716,0.229470075504084,-0.102198427963013,1.42051705867538,1.49965324231471,0.0571209747497407,1.71744845029797,0.0958650601479916,-0.288875598734229,-2.26272833912983,-0.563535484712622,0.193489662694341,1.44945610243365,1.49977505046779,1.27625280056079,2.18526775952036,0.154940641901785,0.0901759331564031,0.848345390959129,-0.044015991624563,-0.137271970495094,0.0526178474232062,-0.0635684304827806,-1.84767615025754,0.238802124076426,0.482962621011769,-0.130023699144182,-0.56985904346486,-1.24779141210957,0.251342873897938,1.16978406829751
"O75882",0.0424971606639614,-1.13851358120572,-0.567542179959779,-0.434478308391217,-0.0067632392106706,0.115400061228774,-0.174306547417426,-1.48925851399089,-1.04278460578489,0.32851022092608,-0.0120111107417175,-0.990448054176889,-0.873960470315914,-0.00430583806803668,0.309617341838303,0.592890027492879,-0.00226815833268448,-0.336358274888905,0.13021081114573,-0.166193738796674,1.49771595973095,-0.0267419781972874,3.13286932609968,0.67068065154249,4.09935368700748,-0.0038319590598151,-0.111804614113062,-0.147828896318058,-0.567542179959779,-0.160841613883819,-0.236774632221201,-0.198709962400807,0.240755952243608,0.0283728583389152,-0.0212869538426466,0.810434340767114,-0.0901700064777177,-0.852004978895002,-0.260873410699298,-0.300107884699987,0.167029856144514,-0.0450851576355281,-0.045518418443045,-0.361886814031807,-0.13925980990939,-0.285382433004512,-0.353872843032771,-0.258715230301855,-0.935984462791985,-1.38004564987612,-0.320087977626628,-1.87191581312971,1.99886467396552,-0.178529486350691,-0.277483546907472,0.0496757506685047,2.45660065528691
"P00742",-1.49662507100368,-0.224591887922364,0.968377753964483,0.845444583910303,2.78033326360454,-0.0576081325239644,-0.109173084560622,-0.145286221854254,0.544019505691667,0.236225268954861,-0.254163405822917,-0.127125157209341,-0.439328615329273,-0.457627308849729,-0.410265134882884,-1.42705197529493,-0.418772638337726,0.0973288484596502,0.0391891441524682,-1.10756098325892,4.13051501072626,-0.237178133546838,-0.486579496810341,-0.453138228736349,0.104563709596203,0.68693265040642,2.40285973603897,-0.113871156670197,1.4251306112084,-0.187895102249116,1.02158660645901,-0.424650750620935,0.0135561908631244,0.0967995719814831,-0.513654155049042,-0.304759008804056,-1.35154639540153,-1.14270052369223,-0.161607137459504,-0.245779938268256,-0.0196998729215563,-0.167029035507117,0.0177003492266872,-0.169576019265617,0.291241137611608,1.45754051227678,1.17711573143184,0.0877576946827127,-0.45241525235927,-0.147110229235675,-1.47038807987168,-0.682961459673425,0.0320902127695389,-1.0927718260648,-0.963183195448887,-0.45799856698931,-0.53463491252066
"P00747",-0.534342478105934,-0.783573706601449,-0.523452524030223,-0.832627002131549,-0.483267247555096,-0.391247378126289,-0.205199042350023,-0.367199689481593,0.967030972455535,-0.315082874413325,-1.51687012344108,1.20690855372468,0.990517248257891,-0.135358617857844,-0.395361576342399,0.585023484775865,0.0747513509425709,1.28466059472454,-1.13813016763375,-0.522795319363813,0.173310224918955,0.280081732116004,-0.50050128800472,-0.434141805018259,-1.55741461925647,-0.595728364707801,0.644152807015757,1.33010563050174,-0.903825791065696,4.73617400329882,1.04061637224699,-1.39727524364324,1.21509360132512,0.210015166165733,-1.23276187996191,0.312305374200628,-0.00649587908114384,-0.471229004145269,-0.0935888354826566,-0.197290154090495,-0.449025611252623,-0.172135099833992,0.124238437929145,1.21362095359937,1.89099889313759,-0.021936247938908,1.00582362981743,-0.28235238444944,0.10198775540183,-0.731209227228541,-0.402941559130038,-0.522795319363813,0.0732308073047866,-0.457235819363818,-0.915747629220955,0.478686072173974,-0.449194156360798
"P00748",0.0864455283492284,0.178101878214194,-0.441303021718927,-0.796682604569837,-1.49205456609749,0.393720127343555,0.474774634097202,1.57637036712944,0.213301764044981,-1.24942296467393,-1.53515498707409,-1.9645337226686,-1.0952183032595,-0.291771394068015,-0.491457706149262,-1.20335568527175,-0.427810931762393,-0.363059696478441,0.974380015539997,-0.334704687290988,-0.291501481382725,-0.488558462214536,-0.105962138318686,0.327658316021026,-0.171562099046385,-0.415850255496037,0.566717800270173,-0.195886684772576,-1.57052254593665,1.46545833724022,1.19253162696402,1.5915811738214,3.18564950478878,-0.871448418395293,-1.03222504473793,-0.680781279588888,-1.13339895210876,0.18887439338712,-0.665680073805501,0.345864608241557,0.638596638919325,0.114067683700256,0.726424590878383,1.28351319511576,1.00492540706444,1.40045082122478,1.76582480732557,-0.427617630657473,-0.18684706356703,0.0988841409159015,0.447139119431449,-0.90996850289423,-1.60170236859106,0.913172270327479,0.619596421709334,0.453967092452069,0.208051008079316
"P01008",0.431647707398044,-0.674407944269894,-0.180860975908481,0.706894810108043,-0.868053279298828,-0.322350290888903,-1.06811425035832,-0.580911019218567,-0.382399838036151,-0.185899613231982,0.601182888500412,-0.419001792432467,0.450747567473692,-1.09379811709295,-0.0453235301388554,-0.367840264227055,-0.689150190459634,-0.514747212964845,-0.482926724383905,1.83657279593587,0.756265888951274,2.50530062709698,3.79925464968761,-0.781718021680293,-0.380664775459846,0.776925940178339,0.367941202207805,0.242840525129655,-0.124514542459122,-0.498598324436173,0.064991085381385,-0.507743384870204,2.65232849064901,-0.00383375689700763,-0.604300494849107,-0.652053005388672,0.208333777433762,0.431650047684771,-1.22268212769735,0.620232042363639,0.431165218284468,1.15560136471401,0.00861422820457379,-0.290374693304327,-1.13606551560785,-1.16415012647672,-1.11491569437517,-0.883533365887259,-1.18754740306302,-0.807332459908683,0.23810963551077,-0.223638946977682,-0.261504916238504,1.23901828478382,-0.312431375643769,1.33052271571886,-0.822753519265219
"P01019",0.44124569204022,-0.637921275688172,0.108134996765,-1.53657601741158,-1.40658489600352,-0.12709938518244,0.261879151082168,-0.0123547259233387,-1.86564876512947,-0.259021217530418,0.281409731845337,-0.967734515841525,0.865675025318139,-1.08914335961163,-0.0129611850220391,0.679027325906249,-0.863619807338335,-0.0111450858832284,-0.162365059086888,-0.22164162698994,-0.555500669907707,-0.349966021897979,-1.58857866354764,0.513948417015761,-0.178049680976301,-1.42220005806959,-1.31523898125808,-0.700909707276202,0.94271376275632,0.541090693450867,1.07183110061646,-0.955064128654504,-0.784097463714615,1.1411285623917,2.29961011279404,1.04140219316375,0.960224936776658,-1.14367754725209,0.315970045264157,-0.782779149667731,-0.269848661800063,1.41506115818662,-0.0100129464296224,0.866560127786512,1.25498700584599,-0.509265230225597,0.825955448992651,0.42310597774849,0.44024034923652,-1.71152310752615,-0.49136884179764,0.965549468292375,1.0371520313109,1.76386173277333,2.07038409834347,0.878953479756493,-1.46520484281613
"P01023",-0.733241477790045,-0.410020607446247,0.281357833245228,-0.3044727261985,-1.50792271128332,-0.684467817106412,-1.05677942530707,-0.868396276646191,-0.600057787546857,-0.293698558261474,-0.0342035803420702,0.39580030124849,0.288956816520235,-0.19054085050924,-0.689066253327439,1.54123366260822,-0.801971142203305,-0.996562629227637,-0.995470102235653,-0.892383409963713,-0.493528274596835,-0.380247224321904,-0.453971834864569,0.196056882205637,-1.18761470144534,1.8363815987505,-0.735207437984984,0.575987903911537,-0.659222671932013,-1.56316237639412,-0.0826856607798061,-1.56580833637216,0.312894100075986,1.12734285844031,0.101401092183824,-0.00801112625218975,-0.984714403226759,-0.803915528075118,0.145487486005373,-0.453375762467268,-0.501855391277375,-0.30616966112172,1.29368293277179,-0.383728045228221,0.728366204063997,1.09861092673236,0.474434949883708,-0.052737068000978,2.8651581820333,1.93778819060893,1.88283324118667,1.29368293277179,0.781998255218152,2.37718491140995,0.510536229078832,0.429742677154346,-0.801709308372628
"P01024",0.0429222374817583,-0.203526094144655,1.49959459462972,4.88295011855442,-1.25190547355579,-0.2342062776014,0.00271770676949399,-0.757734297318943,-0.311650384181059,-1.09492528077223,1.08550803730458,-0.388045481384619,0.570564059769761,-0.796509867561877,-1.3726334236476,-0.395072841966234,0.690186592460467,-0.649328995094208,0.0293288029011106,0.366456696741014,0.873121286824948,0.794213269929032,0.837166888784568,0.919318174379914,-1.41799562662305,1.34136712918401,1.30013723163915,-0.60761866564621,-1.01412830174525,0.369912619839936,-0.876401619855076,-0.579614972305116,-0.953087237661203,1.54275662764596,-0.449964660372662,0.0249582731462501,-0.267115541736316,-0.77429268674446,-0.197217646774613,-0.0978445671225868,1.2118856558503,-0.562824012207043,-0.145200067801549,-0.59297737811822,-0.350144299775242,-0.173828361164351,-0.118203238432909,-0.103084345827633,0.374919570888258,0.0804709653039428,-1.19539568282405,-0.2342062776014,-0.164630897771251,0.127699387311547,-0.190020805133826,0.664172470552437,-1.11099308741995
"P01031",-0.0777049302168986,0.673259094807094,0.429620071152236,-0.122350912117429,0.111087733231628,-1.09306323452126,0.0528927850904119,-0.106965376329262,0.0574204827120165,-1.35411658694563,-0.851763625773488,-1.8528904313546,-0.708959025953969,-0.602979142954129,-0.678260386396195,-0.987777027391457,-0.907630998856804,-0.713768790570921,0.905169006687542,-0.231827729397853,-1.42225282963396,-0.15945839239417,0.393329540469425,-1.05814125111217,-0.27180393548653,1.40543954732614,2.28130005204285,2.81278461390973,1.20982364843709,2.15257303290715,-0.156317350050925,1.93614616145523,0.3773854423843,0.725123902403353,-1.15105063707084,0.054805268965035,2.2271243844699,0.503209609083938,-0.0372774169356667,0.0975234448331701,-0.000402554872371706,-0.802313450949741,-0.452374868366982,-0.479087657518905,-0.824726981923204,1.6431711826982,0.832492530066704,-0.933890391431021,-0.538958292550996,0.261446853294423,-0.573224209022762,-0.148495388508356,-0.348501782060782,-0.212672246336076,0.167643210491247,-0.896527309704175,-0.553236454209282
"P01042",0.367221306740769,-0.0733629068185961,-0.00785409261672787,0.271692201913896,0.774901416538067,0.934812166922636,1.57004606021635,-1.52217829565082,1.50565761026497,0.328632618080605,0.334917100544653,0.273259712035298,0.261149974248545,-0.691440701782347,-0.168285726281362,0.296860126648384,1.69224547213096,0.364644107915194,-0.454677796322695,0.0223807447072114,-1.61588326750864,-0.921631396130578,-1.01359541526054,0.225313732267714,2.00372686921642,-0.639530398933102,-0.874879240292273,0.48348950920239,-0.488106949320146,1.19503731614396,0.0870506743729893,0.79365807490163,0.637074117569721,-2.31234295634065,-0.774762863198355,0.390502470311235,0.282281366009175,0.766416615339645,-0.307446964142886,-0.447336272129012,-0.902742815848577,1.55056494222279,0.544708639212176,-1.97378271081582,0.439863763965896,-1.3305790672663,-1.80394837713079,-0.529637496761485,-1.44849948760748,1.09895288947305,-0.562309279081924,-0.529637496761485,0.66912170091818,-1.70283383714241,1.12325748940024,1.29890277529472,0.508942246415529
"P01615",-0.974668689332992,0.246994238714299,-0.178473962903798,-1.71982337550131,0.317847068402571,4.13530016378318,1.35048539358241,-0.77679471742825,0.247581165776173,-0.818246235666463,0.282842521014702,-0.503718488699529,-0.0299359531403706,0.2091845000578,-0.532145044247137,1.65869252694562,0.183462043271108,-0.159171366862495,-1.05668886913651,1.34007783100024,0.0259551518542306,0.535916122477117,0.0147992430085229,-1.09825188103657,-0.115527352438079,1.72685303466362,1.15618824437424,0.155991253131638,-1.51451499414615,-1.01383423520628,-0.921414243358019,-0.397920666618805,-0.380525810005336,-0.102653575555558,0.172278789455674,1.19993804860179,-0.366844366728632,-0.010774477274122,-0.354193744930347,-0.665214625350255,-0.804162972319273,-0.422555196235698,-0.393292287239777,-0.209512281805344,1.21242191641291,-0.292941851545476,-1.36558814897885,-0.38815049347209,0.323970194286287,1.42888748159395,-0.84605127192669,0.653434501864322,-0.200004385503234,-1.27071220977592,0.222481301944386,1.67566154017777,-0.592936502025189
"P01714",-0.781479679108895,1.87680766736343,0.458447361858633,0.72141459062528,0.622174317642143,0.554528758952677,0.496916658086919,0.723479626526265,0.637458765727775,0.586567709069675,0.500348645023659,0.595361419538083,0.518715572347576,0.410127178121966,0.336119760452752,-0.25145246409394,2.37186298946384,0.530155528803377,0.230484966827951,0.46667214525879,0.416823470186976,0.532629068111235,0.571599734807911,0.399404568537141,0.398671309574462,-0.625076007635385,-0.615966102502614,-0.636796426339094,-0.715261835173791,-0.930158355746783,-0.580953917566389,-0.61737809127161,-1.17364843984386,-0.763982054479057,-0.737435474541391,4.22910000025407,-0.607195934485673,-0.764241393657862,-0.617701637136233,-0.624431986660677,-0.605485803366878,-1.25814471754026,-0.683200273137004,-0.720658360590236,1.73993632108803,-0.595429733623381,-0.599405337166716,-0.719478260315529,-0.723025633180406,-1.35214860960882,-0.764573128201256,-0.646154876483199,-0.802514440755146,1.565157626665,-0.789299029856718,-0.776263304625413,-0.412024452221407
"P01824",-1.96033374556155,-0.604348824987194,-0.660052403078521,-2.23169048055356,-0.685804665563397,-0.444983508034927,-0.807346922699476,-0.569533924191978,-0.377515738496753,-0.741479293742886,-0.427850423847238,-0.357515297132031,-0.313402211016522,-0.686625790335526,0.343156787269957,-0.737840816186898,2.2752515329435,-0.26104234774247,-0.53943522721617,-0.477992987055526,-0.267816627112533,-0.660294529613892,-0.57436329584857,-0.0747720354521468,-0.763833889302062,0.734533277216393,0.396004851330003,-1.44133288518291,-0.0599996849843279,0.665661436954082,0.0830747270337143,-0.00252226684038869,0.766555827424337,0.436533411997948,0.537005396936386,0.081311414221771,0.125353441462768,0.356119768247909,0.764410902138167,0.737116398895382,0.157570745623075,0.732367297448887,0.451547889001139,0.434191100949247,2.95501492432681e-06,3.21051922792373,-1.2501371401649,0.771697068585727,0.040006469554537,0.0730791120191454,0.512255854125168,0.431884319337802,0.50782520170889,-2.17744360938971,3.14594250185409,0.660899176456751,0.725432477658632
"P01871",0.496515146278676,-0.440846620386708,-0.207561969313661,-1.18154334452665,-0.334427100973053,0.310166078316003,-0.545188169539718,-0.723341929170722,-0.629672503279703,1.35597321715761,0.660653934915683,0.607422677675572,-0.170744284363732,0.755050613010914,-0.0418940517874769,-0.509783040768051,0.389940844625381,-0.351320348658055,0.235703034691242,0.312372734680232,-0.427624777516306,-0.532785700477022,-1.1251941598332,-0.847184844133648,-0.675298344501432,0.345408349252921,0.37381201183691,-0.865370261810526,-1.02249711589582,0.831193978611107,-0.108005958004528,-1.53220198500814,-0.837498093023323,3.62009215136921,-0.550840861795712,-0.567675411868098,1.55737983039798,-0.4149959674684,-1.05180404874784,0.381476275015966,-0.0282637931717109,-0.291960238146485,0.758207273411181,-0.484682820002885,-0.389563002275027,2.32215932509307,0.495051295116651,-1.27307707460679,0.243328639697403,2.88200085348914,-1.30411943789347,1.36551146704672,-0.210562950185945,-1.38548704056457,0.453299795423713,0.244107186885379,0.066190535699733
"P02042",-1.03262516936104,1.40431218638007,-0.454123787740554,-1.23661766248247,-0.341036974404601,-0.441648040816551,-0.489349173864765,-0.445478224083211,-1.22057415169668,-0.412121778710545,-0.180894408226791,-1.17620085022059,-0.391032316159801,-0.493622667074646,-0.330620001320958,-0.452393744147107,-0.327954493735021,-0.516798254073313,1.60548129144858,-0.353241307077652,-1.04522490919237,-0.323745637907447,0.0529566856451138,-0.507375420664159,-0.422617195219318,0.110815980769656,0.114115258935032,0.16634147940533,0.149567764922804,2.5174290432931,0.0622997682387185,-0.0495400561157422,0.70250961155929,0.763183090708201,0.148946702178237,2.95738898160084,-0.975603022469493,0.000885417087257466,0.0413887906279553,0.899335827134488,0.227328418481063,-1.0122879792573,0.128907597089992,-0.0273979350953627,0.235377968994264,-0.287968323844017,0.821522564185777,0.101307748618343,-0.948489889302972,-1.07387772990735,0.513814004703261,0.253647704185263,-0.589731133179717,-0.741601474108188,-0.152481624392705,4.32547003255529,0.14994141710451
"P02647",-0.129866001899282,1.49402391905954,1.01650585114779,0.383950695702293,0.369677479335024,0.219411387668625,-0.420185488824263,1.11665219345853,0.837527622189819,0.425668205201617,3.92293544749511,1.30602805774256,0.417187993027603,1.38914934967904,0.26997664979318,1.3199219039912,0.156521021662116,-2.21163015892245,0.471439579357308,0.833290067599706,-0.259387174831298,0.792082197301704,0.352766550458215,0.572972365826556,-2.32294693679338,0.329081111845121,-0.718901238322648,-0.18814288682572,-0.516962606250153,0.241630661227239,-0.909741465554961,-1.02285126772236,1.19440313755441,-1.23534199881751,-0.449484630985228,-0.799925413923715,-0.583303845042121,-1.17995467520244,-0.635441525116295,-1.64453158655205,-0.975026277576915,-0.0663262353266094,0.482752987956757,-0.122342636745866,-0.517649619092213,0.0522197718494782,-0.491129735069191,-0.256273081793238,-0.639329667372987,-0.449528327599871,-0.335122507751297,-0.46094072714176,-0.967866010058443,-0.148724507982337,-0.210608156801679,1.18162083397723,-0.279930650209487
"P02671",-1.25378202837268,-1.66208280492438,-1.62497339350803,-0.0696637724881505,-0.672460537409166,-1.20023020358535,-0.578118130894827,-0.894782705691403,0.487898274594963,1.21768878448563,0.320442047136774,1.0358258447137,0.568241391427766,-0.337269898052385,-0.605540326341216,-0.803622444298673,-0.289715216531092,-1.13987523126502,0.753600270334742,0.0558400802247766,0.184103367869033,0.0398397167259804,-0.105177813636602,-0.438672761962826,1.75719027008228,0.684183950988494,-1.15373294219582,0.0277069212339492,-0.257489596661022,1.16272841689722,-0.942430279081672,2.4853213738694,0.597129657554435,-0.0236312774225785,-1.20121916738274,-0.430644767908969,-0.617836803077588,0.336231761592309,-1.25355922295794,0.435605677985215,0.59677564928179,2.57364815697721,2.77559747456654,1.89324929141005,-0.846238139435482,0.319023251234492,-0.0369460651561922,-0.603333023979416,-0.111059839748425,-0.845390324618111,-0.481189241461654,-0.605540326341216,0.0961595718588227,0.304373779865944,0.736405267056352,0.242705673841947,-0.601307637419185
