"lrp","spearman_corr","p_value","adjusted_p_value","CI_lower","CI_upper","Tot_sample_size","file"
"LRIG2_EGFR",0.595604395604396,0.027508385456238,0.184137763870328,0.0723214041453229,0.849499131546305,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"MMP2_FGFR1",0.783882783882784,3.47001896770042e-06,0.000197941951548824,0.565044358819869,0.893771107657922,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"P4HB_MTTP",-0.283516483516484,0.325290827092695,0.680525731283184,-0.702160129682064,0.30075916064765,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"PAPLN_SIRPA",0.608791208791209,0.0236548803059208,0.168983452432454,0.0923680160199444,0.85502197246787,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"PTPN6_EGFR",-0.0390720390720391,0.846664371542582,1,-0.41233104559247,0.346741721159512,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"PTPRC_MRC1",-0.225274725274725,0.257392141621731,0.60967182764875,-0.554564897760185,0.173431320433746,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"S100A12_CD36",-0.217338217338217,0.274883336944894,0.629401288083248,-0.548866063073352,0.181366105270154,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SELL_CD34",0.425518925518925,0.0278795467565889,0.184737198710327,0.0461202437371502,0.68913414825301,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SELL_MADCAM1",0.24053724053724,0.225867770069032,0.576072181070611,-0.158022035295033,0.565440292669535,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SELL_PODXL",0.435286935286935,0.0242140922692845,0.168983452432454,0.0578894832819833,0.695280665398377,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SERPINF1_PLXDC1",-0.143467643467643,0.473601584848371,0.817585893843503,-0.494335153392878,0.252770920856376,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SPON1_APP",0.384004884004884,0.0488567685202274,0.247490657523314,-0.00271186061256172,0.662603199321641,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SPON1_LRP8",-0.318681318681319,0.266538195204492,0.618934711696095,-0.720590929209274,0.26644169201524,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"SRGN_CD44",-0.00549450549450549,0.979354635038289,1,-0.384615181943495,0.37539386600934,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"THBS3_CD36",0.182417582417582,0.532151855360508,0.873821319440534,-0.391427814009081,0.64600841057655,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"THBS3_SDC1",-0.226373626373626,0.435614332566637,0.778645782462435,-0.671026773950628,0.353374167925275,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"THY1_ITGB2",0.16971916971917,0.395690182870095,0.740578487768281,-0.227889585413372,0.514028495425357,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"TIMP1_LRP1",-0.225885225885226,0.256077926830532,0.60967182764875,-0.555002026142166,0.17281875573943,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"TNN_SDC1",0.0451770451770452,0.822873994542415,1,-0.341453507188271,0.417297334519061,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"TNXB_SDC1",-0.684981684981685,0.000120881595725648,0.00368829426958256,-0.841223159064149,-0.401294454262453,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"TNXB_SDC4",0.354700854700855,0.0701218679133729,0.295819584251914,-0.0360705189858859,0.643465544187709,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"TOR2A_ATP5F1B",0.010989010989011,0.975828301047903,1,-0.522944892234257,0.538128985929765,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"TTR_DDR1",0.352869352869353,0.0716591582176948,0.297631623190783,-0.0381260023963537,0.642257871250884,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"TTR_LRP2",0.643956043956044,0.0153782479962518,0.125318393609208,0.148087420957338,0.869514789567943,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"A2M_TYRO3",0.621978021978022,0.0202287147773164,0.15430275458046,0.112868085677062,0.860496326252887,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"ADGRE5_CD55",-0.047008547008547,0.815766121932881,1,-0.418782919323319,0.339862234178342,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ALB_VCAM1",-0.297313797313797,0.131986467048759,0.433916666666667,-0.604956951957573,0.0988988613775982,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ANPEP_SELE",0.294261294261294,0.13614640494104,0.438587501714606,-0.102152122418375,0.602869094201623,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"APLP1_CNTN3",0.371184371184371,0.0574177860141073,0.26181563531448,-0.0174163456945375,0.65427305949948,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"APLP2_PIGR",0.308913308913309,0.117032554562063,0.412759977380178,-0.0864565969677862,0.612853766402556,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ARF4_EGFR",-0.766178266178266,6.44054446069188e-06,0.000312962753052879,-0.884559905427557,-0.534337902583152,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"CD248_IL6R",0.0238095238095238,0.906682987302836,1,-0.359855437767455,0.399817865380665,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"CD276_TREML2",0.32967032967033,0.271457628352145,0.62592690403869,-0.283122061461314,0.739110978666686,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"CD46_JAG1",0.00976800976800977,0.962361906868448,1,-0.371787314698866,0.38818093434627,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"CNTN4_APLP1",0.63980463980464,0.000440249073330466,0.00902510600327456,0.33234578718015,0.816296190290672,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"COL12A1_ITGA1",0.305860805860806,0.12083866927239,0.413943431032313,-0.0897432070640877,0.610781319092104,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"COL12A1_ITGA11",0.415384615384615,0.141206857342231,0.445527274496798,-0.163349887032884,0.768672994737079,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"COL12A1_ITGA2",0.126984126984127,0.52634529817163,0.871925544445932,-0.268126987500758,0.481785816235696,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"COL15A1_ITGA1",0.226495726495726,0.254768168517101,0.60967182764875,-0.172205875898941,0.555438977512428,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"COL15A1_ITGA11",0.498901098901099,0.0721393720843511,0.297631623190783,-0.0622173974074592,0.807431439578908,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"COL15A1_ITGA2",0.209401709401709,0.293131370140117,0.654644410434969,-0.189248262186838,0.543137012336262,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"CREG1_IGF2R",-0.0384615384615385,0.906202123878284,1,-0.576145040714516,0.524782387588193,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"CRP_CR1",-0.237484737484737,0.231951730391535,0.581932337604314,-0.563273976521064,0.161119839961266,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"CTSC_PRTN3",-0.291208791208791,0.140402042520808,0.444945603350965,-0.600777147105582,0.105396700069973,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"DSG1_DSC3",0.503663003663004,0.00810946027240676,0.0824776114526951,0.143444169789369,0.737325058020066,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"F11R_ITGAL",0.0593406593406593,0.843783845369856,1,-0.488298175321434,0.570375680344754,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"F11R_ITGB2",0.00366300366300366,0.986640405928458,1,-0.376936005648733,0.383083533299211,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"F11R_JAM3",0.0197802197802198,0.951676825142244,1,-0.516774795568164,0.544108373259216,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"F9_GP1BA",0.21978021978022,0.269420941622184,0.622324428535748,-0.178930265437017,0.550622755906811,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"F9_GP1BB",-0.036019536019536,0.858611225687369,1,-0.40983959026107,0.349376624160995,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"FBLN1_APP",-0.0616605616605616,0.759468454674541,1,-0.430596788897976,0.32705136428929,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"FGFR4_EPHA4",-0.328449328449328,0.094764933181543,0.357274690615473,-0.626022784678881,0.0652105609428064,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"FLT4_ITGB1",-0.0305250305250305,0.88019201884319,1,-0.40534092263032,0.354104084172546,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"HRG_ERBB3",-0.0373626373626374,0.903515165297326,1,-0.555910055598944,0.504264459497814,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"IGFBP2_ITGA5",0.104395604395604,0.736951230071543,1,-0.477211696032117,0.617047148336145,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"IGFBP2_ITGB1",-0.0189255189255189,0.926013325337357,1,-0.395783918089972,0.364019960078671,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"IGFBP3_CD44",0.183760683760684,0.35725975126619,0.705017722689028,-0.214360854228929,0.524417871644719,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"IGFBP7_MPIG6B",0.0879120879120879,0.661752380549203,0.970077232715703,-0.303733080976355,0.451454001561892,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"IL1RAP_IL1R1",0.227106227106227,0.253462864489669,0.609190130498488,-0.17159268064269,0.555875751997213,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGA6_CD151",0.345054945054945,0.227138790741402,0.576072181070611,-0.239650536120169,0.734071256877454,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGA6_CD36",0.497557997557998,0.00901529084499795,0.087615271026943,0.135571165748198,0.733639122052673,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGA6_CD9",0.505494505494505,0.00785322614934727,0.0815660004862567,0.145815361358633,0.738428302480017,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_CD36",0.373626373626374,0.0557016814211722,0.259606732707088,-0.014628817197987,0.655864824133664,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_CD46",0.38949938949939,0.0455150646378188,0.240123784368363,0.00364339610609607,0.666153240718568,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_ENG",0.7002442002442,7.40033202201843e-05,0.00260725106908675,0.425375838474071,0.849509877541881,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_FLT4",-0.0305250305250305,0.88019201884319,1,-0.40534092263032,0.354104084172546,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_IGF2R",0.509157509157509,0.00736127942703092,0.079163923018562,0.1505706879347,0.740631293988978,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_ITGA1",0.771672771672772,5.24967570703469e-06,0.000272105107874724,0.543798975029184,0.887427420199123,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_ITGA11",0.78021978021978,0.00157790650631308,0.0243554510150913,0.401110959167766,0.922696888966726,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_ITGA2",0.901709401709402,1.03729130560181e-06,9.0728412863305e-05,0.787141865197895,0.953049383568429,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_ITGA5",0.252747252747253,0.404328210459866,0.748206787197948,-0.35572307859285,0.700157423723991,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_ITGA7",0.916483516483517,0,0,0.73540638673264,0.971722804283241,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_ITGA8",0.0494505494505495,0.877522991364605,1,-0.51709370185686,0.583151864880902,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_ITGB3",0.258241758241758,0.393835185104886,0.739215683630344,-0.350778748571838,0.703025946482627,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_JAM3",0.564835164835165,0.0383545838081153,0.216656966253555,0.0272229068032089,0.836419044511179,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_L1CAM",0.738705738705739,1.86723091849954e-05,0.000844761022438412,0.487932108576402,0.870100850621003,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_SDC1",-0.665445665445665,0.000217208840515515,0.00548034612992992,-0.830517856454965,-0.371059630180457,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB1_VCAM1",-0.102564102564103,0.609402236049086,0.92753565394014,-0.46292650912015,0.290509221294916,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ITGB2_CD226",-0.106837606837607,0.594471965955222,0.91550028940503,-0.466250305861739,0.286623492005284,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"LBP_CD14",0.390720390720391,0.0447979444703748,0.238922370508665,0.00506006396348286,0.666940519394218,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"LGALS3_ENG",0.208791208791209,0.294566466221541,0.654644410434969,-0.189852418738892,0.5426950564852,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"LGALS3_FCGR2A",-0.106227106227106,0.596595056731894,0.916548845939397,-0.465776091156407,0.287179398137192,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"LGALS3_MCAM",0.481074481074481,0.0118980056560471,0.107656437384371,0.1145489660828,0.723621558335735,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"MMP14_CD44",0.0197802197802198,0.951676825142244,1,-0.516774795568164,0.544108373259216,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"MST1_ITGAM",-0.312576312576313,0.112584482932741,0.40358153444742,-0.615335395733804,0.0825009532462031,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"MST1_ITGB2",-0.265567765567766,0.180062982730186,0.513570942047835,-0.583041374116329,0.132313502382096,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"MXRA5_AXL",-0.120879120879121,0.681768230694678,0.980858466041692,-0.609279866460349,0.441528205196816,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"MXRA5_MPIG6B",-0.2,0.492397631724613,0.84227600107261,-0.656132303600814,0.376444942257028,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"PAM_DPP4",0.177655677655678,0.373684187707633,0.718439113701994,-0.220262055802279,0.519912939433329,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"PAM_FAP",0.424908424908425,0.0281229437848607,0.185413579124308,0.0453882736019594,0.688748793983137,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"PECAM1_CD177",-0.384615384615385,0.175452601385176,0.503706374217399,-0.753767882509725,0.197643597501369,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"PF4V1_F2",-0.0241758241758242,0.939614979477402,1,-0.547078280728156,0.513668645837931,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"PF4V1_ITGA2",0.261538461538461,0.365588910224658,0.713611548662646,-0.321439298399065,0.690364233029943,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"PF4V1_ITGB5",-0.0989010989010989,0.738503081250952,1,-0.595646870223015,0.45859432109235,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"PODXL2_SELE",0.335164835164835,0.263148014601437,0.615419242704253,-0.277641520164453,0.741797908190469,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"PODXL2_SELP",-0.054945054945055,0.863235584374163,1,-0.586625976866141,0.513214508555137,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"PPIA_BSG",-0.63956043956044,0.0162679317522819,0.130241898841308,-0.867721499854754,-0.14093532870001,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"PTPRD_IL1RAP",0.587912087912088,0.038106970223885,0.216656966253555,0.0301687602454448,0.853734757120351,13,"babacic_2023_nat_comms_matrix copy 2.csv"
"PTPRZ1_CNTN1",0.785103785103785,3.34356034066661e-06,0.000197941951548824,0.567185844275085,0.894403322607135,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SEMA3G_FCGR2A",0.176434676434676,0.377021779692845,0.723176279176919,-0.221438750900644,0.519009708913285,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SEMA3G_GP6",-0.0531135531135531,0.792180664368993,1,-0.423720612741324,0.334541863824047,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SEMA3G_LILRA3",-0.114163614163614,0.569256732040728,0.895521381819467,-0.47192500898701,0.279931660217972,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SLITRK4_PTPRS",0.235164835164835,0.417483555488169,0.758640477562988,-0.345519197748668,0.675916027432519,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"SPARC_ENG",0.281440781440781,0.154675095879918,0.474144219145917,-0.115721439512222,0.594055269347631,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SPARC_FGFR1",0.241147741147741,0.224664146138735,0.574698474189835,-0.157401510364034,0.565873033362306,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"ST6GAL1_EGFR",-0.381562881562882,0.0504035090123054,0.249605442366729,-0.661021562498746,0.00552609380709278,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"SYK_FCGR2A",-0.134065934065934,0.64847616069147,0.964626669872119,-0.61732595334915,0.431086026600577,14,"babacic_2023_nat_comms_matrix copy 2.csv"
"TGFBI_ITGB1",0.105006105006105,0.600851100473137,0.921955982510184,-0.288290407585851,0.464827048955273,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"THY1_ADGRE5",0.0885225885225885,0.659537010442166,0.970077232715703,-0.303185111635958,0.451934409529963,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"TNN_SDC4",0.182539682539683,0.360509398206539,0.708868848106293,-0.21554346462916,0.523518377640164,27,"babacic_2023_nat_comms_matrix copy 2.csv"
"IGF2_IGF2R",0.351849601196384,0.0223103606219294,0.166672366670838,0.0493766715195214,0.589635871499458,42,"byeon_2022_matrix copy_new copy.csv"
"FN1_ITGB1",0.157131280904923,0.32032690654006,0.677334549939752,-0.156032573461896,0.438500776133161,42,"byeon_2022_matrix copy_new copy.csv"
"VCAM1_ITGB1",-0.191111111111111,0.348070532191115,0.699352862802196,-0.535873472713569,0.215576957153255,26,"byeon_2022_matrix copy_new copy.csv"
"THBS1_CD36",0.348365139461827,0.0237672229458353,0.168983452432454,0.0454567593207311,0.587067094083116,42,"byeon_2022_matrix copy_new copy.csv"
"COL18A1_ITGB1",-0.107008547008547,0.601520061759693,0.921955982510184,-0.473025196460923,0.294421983685639,26,"byeon_2022_matrix copy_new copy.csv"
"PF4_LDLR",0.347314295646103,0.187487763197681,0.521006219388128,-0.190433514800147,0.713562854188291,16,"byeon_2022_matrix copy_new copy.csv"
"TF_TFRC",0.298253436576096,0.055049069190135,0.259606732707088,-0.00988092395152007,0.54960109267047,42,"byeon_2022_matrix copy_new copy.csv"
"APOB_LDLR",0.397058823529412,0.128882583111192,0.430264501378838,-0.135834288719711,0.74001535458758,16,"byeon_2022_matrix copy_new copy.csv"
"APOE_LDLR",0.197058823529412,0.463185493719666,0.808529215903014,-0.336813696484479,0.627146189704784,16,"byeon_2022_matrix copy_new copy.csv"
"COL6A3_ITGB1",-0.237265470065544,0.130292611076102,0.431676529625873,-0.50263553523293,0.0747248867623903,42,"byeon_2022_matrix copy_new copy.csv"
"FGA_ITGA2B",-0.0988774973458457,0.533290692451742,0.874596735620856,-0.390034925692546,0.212558699900452,42,"byeon_2022_matrix copy_new copy.csv"
"FN1_CD44",0.20809529614747,0.186020562426082,0.519274421070253,-0.10481714799104,0.479617409975834,42,"byeon_2022_matrix copy_new copy.csv"
"FN1_ITGB3",-0.102832138166331,0.516960409493895,0.864015359561771,-0.393376366944192,0.208786830035101,42,"byeon_2022_matrix copy_new copy.csv"
"ICAM3_ITGB2",-0.273529411764706,0.304278742821085,0.665356184302106,-0.672423244871531,0.265521250876262,16,"byeon_2022_matrix copy_new copy.csv"
"NID1_ITGB3",0.141572123176661,0.371150839915616,0.718439113701994,-0.171335677445395,0.425712502066868,42,"byeon_2022_matrix copy_new copy.csv"
"PROC_PROCR",0.187446817285858,0.234555727012748,0.583941392487146,-0.125772113308735,0.463098995665896,42,"byeon_2022_matrix copy_new copy.csv"
"SCGB3A1_MARCO",0.019131719675421,0.943935039657521,1,-0.481626508100808,0.509528356216197,16,"byeon_2022_matrix copy_new copy.csv"
"TNC_ITGB1",0.0133716925430898,0.933019131144633,1,-0.29189452635914,0.315871937424622,42,"byeon_2022_matrix copy_new copy.csv"
"VTN_ITGB3",0.0615908262590801,0.698403486392236,0.99086588066902,-0.247668705721177,0.358150982761582,42,"byeon_2022_matrix copy_new copy.csv"
"ANGPTL3_ITGB3",0.294117647058824,0.268071937636102,0.620300497669428,-0.245230931717989,0.684142425151755,16,"byeon_2022_matrix copy_new copy.csv"
"C3_ITGB2",0.0176470588235294,0.951948512378429,1,-0.482728395128783,0.508464632778866,16,"byeon_2022_matrix copy_new copy.csv"
"CALR_LRP1",-0.275897435897436,0.172012224779751,0.501318145294597,-0.595663550929256,0.130219050544756,26,"byeon_2022_matrix copy_new copy.csv"
"COL6A1_ITGB1",-0.460067264043155,0.00217302781807412,0.0309892662751439,-0.667173297126188,-0.176086065466012,42,"byeon_2022_matrix copy_new copy.csv"
"F9_LRP1",-0.0741880341880342,0.717994585402118,1,-0.447461359936922,0.323758393885926,26,"byeon_2022_matrix copy_new copy.csv"
"FBN1_ITGB1",-0.172649572649573,0.397295735341823,0.741468001093131,-0.522392171950302,0.233357467927969,26,"byeon_2022_matrix copy_new copy.csv"
"FBN1_ITGB3",-0.389401709401709,0.050178932541061,0.249605442366729,-0.670685104982256,0.00537411034886814,26,"byeon_2022_matrix copy_new copy.csv"
"FGA_ITGB3",-0.129589108132847,0.413388145931458,0.756436886279041,-0.415786485833949,0.183018332123817,42,"byeon_2022_matrix copy_new copy.csv"
"HGF_CD44",0.0558823529411765,0.839299258009984,1,-0.45383404237567,0.535392434886503,16,"byeon_2022_matrix copy_new copy.csv"
"HP_ITGB2",-0.629411764705882,0.0106584087843744,0.0984776924302761,-0.851904759206652,-0.174073873465891,16,"byeon_2022_matrix copy_new copy.csv"
"HSPG2_ITGB1",-0.128525121977931,0.417266056862407,0.758640477562988,-0.414901873129784,0.184051354079838,42,"byeon_2022_matrix copy_new copy.csv"
"ICAM1_ITGB2",-0.291176470588235,0.273069913087701,0.627439099774193,-0.682479934770742,0.248159756694184,16,"byeon_2022_matrix copy_new copy.csv"
"MMP9_LRP1",0.161709401709402,0.428258884251351,0.770748499503117,-0.243765319913004,0.514321585406512,26,"byeon_2022_matrix copy_new copy.csv"
"VWF_GP1BA",-0.00883342113452597,0.9557237989935,1,-0.311830087450157,0.295990627725072,42,"byeon_2022_matrix copy_new copy.csv"
"C1QA_CD93",0.444117647058824,0.0866221328337769,0.341235500719503,-0.0808745482029967,0.764161112960206,16,"byeon_2022_matrix copy_new copy.csv"
"CD14_ITGB1",-0.133073993030229,0.40083142335777,0.74488785757138,-0.418680122561713,0.179629974953624,42,"byeon_2022_matrix copy_new copy.csv"
"F13A1_ITGB1",0.567608088313944,8.84758941592108e-05,0.0028379676656505,0.312415065593493,0.740194880141513,42,"byeon_2022_matrix copy_new copy.csv"
"F8_LRP1",-0.270588235294118,0.309683436525817,0.669271455865606,-0.670733350350776,0.268380120296947,16,"byeon_2022_matrix copy_new copy.csv"
"FBLN1_ITGB1",-0.277714749696323,0.0749624429776121,0.305437034741078,-0.533956112693555,0.0320171001472456,42,"byeon_2022_matrix copy_new copy.csv"
"FGB_ITGA2B",0.00923937270280853,0.953691178565038,1,-0.295624684988496,0.312192080503317,42,"byeon_2022_matrix copy_new copy.csv"
"FGG_ITGA2B",-0.0137774536023989,0.930991422284753,1,-0.316232780667346,0.291527752504347,42,"byeon_2022_matrix copy_new copy.csv"
"HLA-B_LILRB1",-0.05,0.856487487406736,1,-0.531311881809014,0.458350544787391,16,"byeon_2022_matrix copy_new copy.csv"
"ICAM2_ITGB2",0.147058823529412,0.586183287677519,0.911223309754627,-0.380261446180145,0.595939838741141,16,"byeon_2022_matrix copy_new copy.csv"
"LAMB1_ITGB1",-0.552941176470588,0.0285876158585003,0.186601751275385,-0.817014880823744,-0.0605063047318945,16,"byeon_2022_matrix copy_new copy.csv"
"LGALS3BP_ITGB1",-0.101300701084013,0.523254628059597,0.870101485442574,-0.392083294112631,0.210248598419265,42,"byeon_2022_matrix copy_new copy.csv"
"MMP9_CD44",0.178112718431518,0.259100582142756,0.610305141420639,-0.135152579898101,0.455569573549308,42,"byeon_2022_matrix copy_new copy.csv"
"SERPINA1_LRP1",-0.00786324786324786,0.970687117158124,1,-0.393882220047659,0.380782556165938,26,"byeon_2022_matrix copy_new copy.csv"
"SERPING1_SELP",-0.302941176470588,0.253426740041663,0.609190130498488,-0.689106866861766,0.236382882145567,16,"byeon_2022_matrix copy_new copy.csv"
"TIMP2_ITGB1",0.273529411764706,0.304278742821085,0.665356184302106,-0.265521250876262,0.672423244871531,16,"byeon_2022_matrix copy_new copy.csv"
"A2M_LRP1",0.197948717948718,0.330821849906176,0.685684466156244,-0.20892116288166,0.540823263952154,26,"byeon_2022_matrix copy_new copy.csv"
"C4BPA_LRP1",-0.131623931623932,0.519948930142742,0.866801774265918,-0.491806437307665,0.271906301651165,26,"byeon_2022_matrix copy_new copy.csv"
"CDH1_PTPRM",0.282352941176471,0.288412788046441,0.651247986622642,-0.256885472658995,0.677469206219979,16,"byeon_2022_matrix copy_new copy.csv"
"CFH_SELL",-0.18834118065191,0.232290102498084,0.581932337604314,-0.463818391012289,0.124870315635601,42,"byeon_2022_matrix copy_new copy.csv"
"F8_ASGR2",0,1,1,-0.495705329823542,0.495705329823542,16,"byeon_2022_matrix copy_new copy.csv"
"FCN2_LRP1",0.247948030916134,0.221974348846779,0.57103989350387,-0.159052509956507,0.576328079983954,26,"byeon_2022_matrix copy_new copy.csv"
"LTF_LRP1",0.0454700854700855,0.825435959973086,1,-0.348810360782581,0.424585532900048,26,"byeon_2022_matrix copy_new copy.csv"
"MBL2_CD93",0.420588235294118,0.106235322658742,0.385029677702403,-0.108777241733028,0.752191460342493,16,"byeon_2022_matrix copy_new copy.csv"
"B2M_LILRB1",0.288235294117647,0.278126046767323,0.634611084102135,-0.251078416700175,0.680813579085515,16,"byeon_2022_matrix copy_new copy.csv"
"C1QB_LRP1",-0.0711354350766287,0.729853926772268,1,-0.44505259046601,0.326448247393049,26,"byeon_2022_matrix copy_new copy.csv"
"CNTN1_NOTCH2",0.529411764705882,0.0372766472247398,0.216656966253555,0.0280768546934295,0.805919701117237,16,"byeon_2022_matrix copy_new copy.csv"
"COMP_CD36",-0.307131280388979,0.0478747623427779,0.245123834228893,-0.556310910718481,0.00021611319065003,42,"byeon_2022_matrix copy_new copy.csv"
"COMP_ITGB3",-0.228606158833063,0.145340262656158,0.45601741252875,-0.495840786443132,0.0837186086450558,42,"byeon_2022_matrix copy_new copy.csv"
"F11_GP1BA",-0.0395493962233568,0.803614862230444,1,-0.338974233144228,0.268046294484468,42,"byeon_2022_matrix copy_new copy.csv"
"F12_CD93",-0.260485721734578,0.329865656427306,0.685684466156244,-0.664898375192316,0.278125852036852,16,"byeon_2022_matrix copy_new copy.csv"
"F12_GP1BA",-0.168490153172867,0.286136013902087,0.647259396964721,-0.447766324145336,0.144763721688903,42,"byeon_2022_matrix copy_new copy.csv"
"FGG_ITGB1",-0.00676716103411946,0.966073694838939,1,-0.309986209177049,0.297851859478791,42,"byeon_2022_matrix copy_new copy.csv"
"FGG_ITGB2",-0.691176470588235,0.00399876975679217,0.048131980925792,-0.878865698960414,-0.276205437035647,16,"byeon_2022_matrix copy_new copy.csv"
"LAMC1_ITGB1",-0.3,0.258250385760486,0.60967182764875,-0.68745587504667,0.239342553369741,16,"byeon_2022_matrix copy_new copy.csv"
